gene_id,baseMean,LFC_shrunk,lfcSE,stat,pvalue,padj,LFC_raw,ortholog_ensg,name,description
ENSDARG00000102464,270.0550375228881,0.8215470242353857,0.2262627021544097,4.443588494959931,8.847074243575635e-06,0.0003771368043865,0.9180220092620528,ENSG00000111186,WNT5B,Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]
ENSDARG00000095149,2.5668179597166603,0.0187915710438106,0.1324967877712072,0.7099523396011369,0.4777336918737187,,0.7316248411173819,N/A,N/A,N/A
ENSDARG00000092714,7.318034009919472,-0.0359313512907353,0.1383363396295003,-0.7426996354843978,0.4576635504972112,0.6612149612541297,-0.3911812207268225,N/A,N/A,N/A
ENSDARG00000112103,4.4848571274344975,0.026636682642532,0.1328336736864978,0.7853781802983466,0.432231870005944,,0.6273684307819168,N/A,N/A,N/A
ENSDARG00000045801,749.9399432565538,-0.1978712045036145,0.0778854922627858,-2.818053217393793,0.0048315801032611,0.0333295140415947,-0.223817941284995,ENSG00000171823,FBXL14,F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]
ENSDARG00000096855,3.978385783950567,0.0907735146764186,0.1572858467362353,2.2039307958458494,0.0275292113792589,,1.743962607480804,N/A,N/A,N/A
ENSDARG00000104074,1.930324981381075,-0.0300940617581039,0.1530893284952857,-1.3912575051753275,0.1641473549560779,,-2.121954900029069,N/A,N/A,N/A
ENSDARG00000015623,22.95535505450248,0.0061260378476205,0.1166855710734198,0.07480385944177,0.9403707710333192,0.9730238715287464,0.01736409125898,ENSG00000093072,ADA2,adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]
ENSDARG00000102559,3.1438220903903877,0.0124019552922946,0.1328827032201819,0.314641854375773,0.7530335967900971,,0.2215420348490428,N/A,N/A,N/A
ENSDARG00000030694,3615.6254997110223,-0.0996364864252146,0.0663514886316174,-1.5959138592682665,0.1105080268052826,0.2725038417965196,-0.1145449366549475,ENSG00000131100; ENSG00000250565,ATP6V1E2; ATP6V1E1,ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]; ATPase H+ transporting V1 subunit E2 [Source:HGNC Symbol;Acc:HGNC:18125]
ENSDARG00000093168,1.205073093133408,-0.0367187922916174,0.1425732115979363,-1.327093289281061,0.1844778249299128,,-1.3878836220799442,N/A,N/A,N/A
ENSDARG00000093983,8.235241020448901,-0.0185880891938894,0.1306641286669869,-0.3240655329655356,0.7458884207128964,0.8686519447115362,-0.1385296086172624,N/A,N/A,N/A
ENSDARG00000030598,822.434186602347,0.0337383524617197,0.0626970869440025,0.5640591714482752,0.5727138630959691,0.7526403329388042,0.0396089975651596,ENSG00000105835,NAMPT,nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]
ENSDARG00000113342,0.6196257332710755,0.0070192092333726,0.1331001062873425,0.2550087777567337,0.7987163196461315,,0.6211919434508538,N/A,N/A,N/A
ENSDARG00000097811,0.6505823790062611,-0.0103856496189739,0.1375888187352137,-0.4147660846254568,0.6783131496304758,,-0.6620859101393378,N/A,N/A,N/A
ENSDARG00000116640,0.7522785548318743,0.0046245791171146,0.1356553753574724,0.2234429630459643,0.8231907697563182,,0.2984210701975199,N/A,N/A,N/A
ENSDARG00000113663,0.5147003018216635,-0.0085527635277249,0.1594341652256194,-0.8528693265318859,0.3937317733916496,,-1.7902697504018463,N/A,N/A,N/A
ENSDARG00000101775,7.114177292726455,0.0308096419950743,0.1331196549824817,0.9972672938290388,0.3186347846055047,0.5313395160121395,0.8597522306942416,N/A,N/A,N/A
ENSDARG00000112642,0.9550115871348316,0.0195262693020469,0.1331947521825295,0.8449129910263115,0.3981594206096855,,1.068434996621557,N/A,N/A,N/A
ENSDARG00000090160,97.92810735442627,-0.0633877879968395,0.119387503178655,-0.7313988555480707,0.4645355641125979,0.6662628595815834,-0.1437667063392352,N/A,N/A,N/A
ENSDARG00000045758,184.07819741490252,-0.0770094464227677,0.1234285586478887,-0.8703254482672744,0.3841225755337849,0.5966545931490829,-0.1723635309833192,ENSG00000130038,CRACR2A,calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]
ENSDARG00000096491,0.7428295413461846,0.0077883289217331,0.130592594219069,0.4223390030547524,0.6727775932624597,,0.6395783964604251,N/A,N/A,N/A
ENSDARG00000045760,310.5591012302867,-0.0995539996692151,0.0862243983742802,-1.3007516837940574,0.193343465044153,0.3895595598625385,-0.1293210810816427,ENSG00000111218,PRMT8,protein arginine methyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:5188]
ENSDARG00000031346,674.3408528358282,-0.008764210625606,0.0695840435573593,-0.1327419884865935,0.8943974346710369,0.9504343287464264,-0.0107806299949621,ENSG00000134453,RBM17,RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]
ENSDARG00000096461,3.135669023077833,0.0137561756941945,0.1336349809307237,0.3666660359056903,0.7138681440303176,,0.2714631457581801,N/A,N/A,N/A
ENSDARG00000099327,37.519810311187,0.1448425890953201,0.1728483796136347,1.5320194672943743,0.1255176309059068,0.2956727467366415,0.399058095930909,N/A,N/A,N/A
ENSDARG00000017661,755.5662276042331,-0.2243141963195973,0.1052721131943131,-2.5376046701087365,0.0111613985967899,0.0586478408402558,-0.2714668591206585,ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]"
ENSDARG00000007523,2340.7038195511072,-0.0789787301993709,0.0742970243493021,-1.1546470065714147,0.2482350088438873,0.4560910469972025,-0.0972322819859758,ENSG00000005483,KMT2E,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]
ENSDARG00000045672,1.6693828613847854,-0.0215413869742714,0.1428069373563326,-0.95153100036599,0.3413348893590523,,-1.1785447058980092,N/A,N/A,N/A
ENSDARG00000098115,13.029387148429082,0.086942457975957,0.1525412703353368,1.4581141195555851,0.14480909015065,0.3240604214072897,0.6900116541966643,N/A,N/A,N/A
ENSDARG00000091561,14.379216653195932,0.1050210539333075,0.162390528323774,1.6458668715503006,0.0997911708443853,0.2546732754240247,0.7160685134973823,N/A,N/A,N/A
ENSDARG00000026839,269.6707039409292,-0.0871042046024647,0.1042397516108469,-1.0116586441720132,0.3117012955900252,0.5239052427807112,-0.1363590254153464,ENSG00000152944,MED21,mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]
ENSDARG00000088961,4.175537032996956,-0.0280163845033477,0.1382684456435906,-0.8249005668864225,0.409428044480413,,-0.6817263735574292,N/A,N/A,N/A
ENSDARG00000089179,42.35966853422986,-0.2633334019271706,0.2941414814629173,-2.0912954407447835,0.0365015882741396,0.1328380957166063,-0.5649598260675717,N/A,N/A,N/A
ENSDARG00000093424,12.031775878913823,0.0078868592590608,0.1258895259702726,0.1207933309608574,0.9038547325477128,0.9554351298954948,0.0437723326852876,N/A,N/A,N/A
ENSDARG00000101374,112.1773035740942,0.002525614847803,0.1372987238035915,0.1086950704894846,0.913444351869472,0.9600322181542572,0.1482073021176976,N/A,N/A,N/A
ENSDARG00000088616,10.364613416180832,-0.0468855151536258,0.1392488240970376,-0.8699226697180407,0.3843426657667235,0.5967508810927593,-0.4357574325668704,N/A,N/A,N/A
ENSDARG00000045544,53.84526921511768,0.1036823389717782,0.1312609933952681,1.1285108873897265,0.2591042214880653,0.4681239173546243,0.2198907583171364,ENSG00000019991,HGF,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]
ENSDARG00000115818,0.9579715314442382,0.0053375406067677,0.1460916110507793,0.2028872550811394,0.8392231560873261,,0.2537085074889399,N/A,N/A,N/A
ENSDARG00000077356,47.93895574722657,0.4442809901618887,0.2684428995979125,2.7853451279264605,0.0053470776361038,0.0356267335171649,0.611954627489217,ENSG00000008282,SYPL1,synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]
ENSDARG00000045673,0.6098080905166178,-0.0220962273961298,0.1447176795328069,-1.05895669178342,0.2896195036663638,,-1.6825575298321294,N/A,N/A,N/A
ENSDARG00000097907,3.812502859590076,0.0069210900986808,0.1332942951346442,0.1756532500875685,0.8605663651586731,,0.1212499750804143,N/A,N/A,N/A
ENSDARG00000012684,1829.809108372088,-0.2234423463547045,0.0703182565621954,-3.4507450303918707,0.0005590414381324,0.0072127624997936,-0.2441196007475968,ENSG00000070961,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]
ENSDARG00000093557,2.319650539988373,0.0226041137799971,0.1348922287521814,0.6861637766149467,0.4926098372740309,,0.587248043867348,N/A,N/A,N/A
ENSDARG00000092583,27.677126162468223,-0.0240021091398695,0.1197778792612534,-0.3039337869953376,0.7611783363568727,0.877451174970686,-0.074359085272525,N/A,N/A,N/A
ENSDARG00000101849,2917.6528620047643,0.2897147294984807,0.087407763267227,3.737759443195643,0.0001856674605265,0.0032089762513711,0.3202349296503802,ENSG00000006831,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]
ENSDARG00000091477,7.892664478644918,0.1358652726462994,0.1936027179551206,1.9166211287308248,0.0552860817764851,0.1748692589374384,0.8863683991158925,N/A,N/A,N/A
ENSDARG00000113005,5.423218761307105,-0.0213094743425349,0.1355465451158694,-0.4938299705233995,0.6214262650411081,0.7856070703643488,-0.3144425701346844,N/A,N/A,N/A
ENSDARG00000045675,134.66116034539155,-0.0416457177636459,0.0904290496463106,-0.5234705343664429,0.600646850823898,0.7724776906923517,-0.0613044034022555,ENSG00000111554,MDM1,Mdm1 nuclear protein [Source:HGNC Symbol;Acc:HGNC:29917]
ENSDARG00000096065,2.438177202187373,-0.0273565274974991,0.1418660841721673,-1.016118555578871,0.3095729338961581,,-1.0964440540095977,N/A,N/A,N/A
ENSDARG00000099699,12.759941260193488,0.0498607372094602,0.1330587727141226,0.733234208426412,0.4634155944499131,0.6655991781900142,0.2629326742827171,N/A,N/A,N/A
ENSDARG00000096481,0.5629538037526228,0.0092152329164203,0.1270105840701089,0.5142141636507785,0.6071022663004216,,1.3965941040741603,N/A,N/A,N/A
ENSDARG00000001781,77.25346214919296,0.1912951197388141,0.1391296482433034,1.8826014361398675,0.0597544016179975,0.1844063905345468,0.2833169199381696,ENSG00000110900,TSPAN11,tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]
ENSDARG00000069555,15.261690378459429,0.1049181889608984,0.1657155263731034,1.8386237231351843,0.0659705495047118,0.1965382590180032,0.9255557966652632,N/A,N/A,N/A
ENSDARG00000116546,3.752215708361396,0.0196852309251256,0.131784545554613,0.5528026708903044,0.5803985394068982,,0.4111272650190647,N/A,N/A,N/A
ENSDARG00000016979,571.3325471502169,0.1883298703384516,0.0959588833023509,2.3081759978030365,0.0209893495874892,0.0911497219765807,0.2286427424293727,ENSG00000105819,PMPCB,"peptidase, mitochondrial processing subunit beta [Source:HGNC Symbol;Acc:HGNC:9119]"
ENSDARG00000092596,3.7256781875276617,0.0057785395465525,0.1322291733376016,0.1672990910219765,0.8671347193195519,,0.131764882079916,N/A,N/A,N/A
ENSDARG00000100479,78.41155538365817,0.0182481917808065,0.1163529532663707,0.2212344022827801,0.8249099236959847,0.9137555224313448,0.0494757067151384,N/A,N/A,N/A
ENSDARG00000103186,115.49337876563727,-0.1083428092651231,0.1106012074123415,-1.2207950344677445,0.2221636343563456,0.4242276414222732,-0.1689934375602594,N/A,N/A,N/A
ENSDARG00000098143,1.0918655887686382,-0.0176505482826101,0.1462712896788219,-0.989635461042207,0.3223523307811484,,-1.5596208844143178,N/A,N/A,N/A
ENSDARG00000070477,367.396970402672,-0.0001897527975042,0.0947588934529994,-0.0029602695108793,0.9976380501111592,0.9992105042756558,-0.0003951369339711,ENSG00000105821,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192]
ENSDARG00000087743,0.8895435307138885,-0.0059902270547069,0.1418024033952845,-0.4191658567208495,0.675094923187403,,-0.6350830267088367,N/A,N/A,N/A
ENSDARG00000117132,13.525216363132255,0.0280383625808099,0.1314867418349899,0.4994436505421006,0.6174668746306547,0.783661514265953,0.2282637309363825,N/A,N/A,N/A
ENSDARG00000106667,6.593545698911896,-0.0186740441438949,0.1347912619128376,-0.4686859474374718,0.6392941329741084,0.7981138746192823,-0.3215003617945351,N/A,N/A,N/A
ENSDARG00000110946,3.4727145350129898,0.0097053829645169,0.1315395428652675,0.2437273674471521,0.8074419762619309,,0.1648185785175496,N/A,N/A,N/A
ENSDARG00000045490,1593.2014650810388,-0.0124321733205849,0.1008789961914599,-0.1510117566290121,0.8799664418079147,0.9426383418864408,-0.0227407276009352,ENSG00000090266,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]
ENSDARG00000089860,111.51924085739836,0.0746435419507199,0.1014628980295268,0.87991691087702,0.3789043228987322,0.591844314663759,0.1172902767746487,ENSG00000146776,ATXN7L1,ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]
ENSDARG00000101960,8.037830325517476,-0.0180817679574114,0.1313427576321507,-0.3306436514598643,0.7409136698855733,0.8656798164318515,-0.1544468887789658,N/A,N/A,N/A
ENSDARG00000097073,0.5112868331438144,0.009649651237724,0.1340734402982769,0.5025321684053041,0.6152932301850282,,0.8105929037489159,N/A,N/A,N/A
ENSDARG00000039843,124.12562856602712,0.3490489524772769,0.1589576295098387,2.9605008720388417,0.0030713925222801,0.0242589666883865,0.4340912829729617,ENSG00000048405,ZNF800,zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]
ENSDARG00000089159,180.0552860913744,-0.1832197926690417,0.1427937801327458,-1.797531741127148,0.0722512437486338,0.207886407975519,-0.2841876376447124,N/A,N/A,N/A
ENSDARG00000104064,33.63435694480835,0.0564279369628388,0.1263747314403521,0.693024285660555,0.4882943109228669,0.686295923518336,0.1731882031007446,N/A,N/A,N/A
ENSDARG00000096037,153.79991095644948,0.2026610495816071,0.1464496142751757,1.9615846189302464,0.049810864445427,0.1632513237475522,0.3017351096739535,ENSG00000099968,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
ENSDARG00000096222,27.11904914511783,-0.0728703279984945,0.1510133877421094,-1.3131867032450744,0.1891200434027302,0.3844839682712312,-0.653033864617655,N/A,N/A,N/A
ENSDARG00000094034,0.9212531231229548,0.000866718899208,0.1317112621819924,0.0522727004287344,0.9583114054710112,,0.0753471215496444,N/A,N/A,N/A
ENSDARG00000014804,531.8939727011607,0.328303673026479,0.1204474878102077,3.3278725551692907,0.0008751189059152,0.009934244542487,0.381406116941615,ENSG00000153956,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]
ENSDARG00000018111,430.8032279125282,0.1633456374923064,0.0735244423791883,2.4358164378698373,0.0148582223801945,0.0717930792072253,0.1861096846554518,ENSG00000006459,KDM7A,lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSDARG00000102370,37.920297671186525,0.0356081286391256,0.1298290788353039,0.5203794168019131,0.6027991533565443,0.773856874344975,0.1797728454245094,N/A,N/A,N/A
ENSDARG00000101916,15.56512112727143,0.236789276733749,0.422822745009425,2.3436011968994346,0.019098580395466,0.0854793577502211,1.0114165983428225,N/A,N/A,N/A
ENSDARG00000088181,501.82895766926777,-0.2829310959677826,0.1398460580996463,-2.646340688168671,0.0081367821930117,0.0475183270244937,-0.358352074774551,ENSG00000186732,MPPED1,metallophosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1306]
ENSDARG00000015931,3592.8073194545955,-0.1351347164285085,0.0869703739168944,-1.7703664901533205,0.0766661082596938,0.2153631051547118,-0.16879295513682,ENSG00000065609,SNAP91,synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]
ENSDARG00000094177,13.795403041459236,0.0274475431729468,0.1322604444464215,0.524518516098387,0.5999179447245016,0.7719073742500874,0.2626468638513638,N/A,N/A,N/A
ENSDARG00000102473,163.36297094705358,-0.0282110585143442,0.0828213948610214,-0.3741523857062728,0.7082909461599192,0.8448281674772827,-0.0387023534885979,N/A,N/A,N/A
ENSDARG00000045850,400.9442521260951,-0.0663412286322107,0.0917478962131012,-0.8235704554157592,0.4101836689844672,0.6200393506535329,-0.0951446132576078,ENSG00000198937,CCDC167,coiled-coil domain containing 167 [Source:HGNC Symbol;Acc:HGNC:21239]
ENSDARG00000114172,29.021291262774,0.0546940340000977,0.1375944268494671,0.9565066743333404,0.3388163139799288,0.5525430259960074,0.4212357556221064,N/A,N/A,N/A
ENSDARG00000094545,0.8525061749869022,0.0128752175654166,0.1323577869087611,0.6703665817181805,0.5026241324755945,,1.0305265137408004,N/A,N/A,N/A
ENSDARG00000103143,5.774294109368561,0.0031503332192227,0.1321930335938438,0.0757206055031427,0.9396413822346352,0.9727289604658956,0.0468930890610127,N/A,N/A,N/A
ENSDARG00000101690,24.3557661806688,-0.0857483635268956,0.1457572812970686,-1.0885799832562737,0.2763391477517732,0.4876307214535147,-0.334386928150075,N/A,N/A,N/A
ENSDARG00000077220,6.647031470846232,0.0212744514159766,0.1318982013693239,0.4638459423798921,0.6427581249819057,0.8006899481003971,0.259216715753879,N/A,N/A,N/A
ENSDARG00000103998,3.9368447500294494,0.0771994309118803,0.1506491749547681,1.6112592364194906,0.1071232315328526,,0.9990980454314372,N/A,N/A,N/A
ENSDARG00000109821,5.300815836537495,0.0530987391453556,0.1394536001968009,1.115697725135503,0.2645515446577787,0.4745207375150257,0.6589213984697531,N/A,N/A,N/A
ENSDARG00000104211,1.8387728255787403,-0.0604785794813525,0.1533211228203351,-1.7470874624263146,0.0806221678483727,,-1.5092510417082674,N/A,N/A,N/A
ENSDARG00000103229,13.137845041926123,0.0048716043066975,0.1290919046653167,0.0793211723455233,0.936777166262256,0.9714494352002668,0.032021173242384,N/A,N/A,N/A
ENSDARG00000099561,1.0571577380606458,-0.0056578149427451,0.1382942100106435,-0.2712688323677329,0.7861842761822226,,-0.3980307615725965,N/A,N/A,N/A
ENSDARG00000098071,7.110348913316195,0.0269003524687748,0.1337474127364427,0.6353745783602941,0.5251841440094795,0.7153166304768078,0.405324947687806,N/A,N/A,N/A
ENSDARG00000113626,21.290931811036117,0.0678556714510859,0.1411702535593059,1.14257403575714,0.2532154907705214,0.4618782922588089,0.5094785005634094,N/A,N/A,N/A
ENSDARG00000100061,11.544565049210489,0.1205467037845231,0.1743279094938919,1.671320120938961,0.0946584642064191,0.2468881998022313,0.6626689704899806,N/A,N/A,N/A
ENSDARG00000101030,16.5159557717561,0.1991373742303192,0.3018299175285494,2.3048236226637706,0.0211764535390928,0.0917995526819142,1.0224777914490428,N/A,N/A,N/A
ENSDARG00000102316,9.859967952480408,-0.0276038531031054,0.130985437365681,-0.46182550932503,0.6442064560864311,0.8015473434445526,-0.1875818398069806,N/A,N/A,N/A
ENSDARG00000077654,435.0651249456338,-0.1616776256515399,0.0989940760718283,-1.9300376033670532,0.0536021786836516,0.171574617721754,-0.2061144648948863,ENSG00000179603,GRM8,glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]
ENSDARG00000102098,0.606642549382972,0.0085410159218692,0.1321158674794089,0.4791306734994894,0.6318456696394722,,0.9737020443496754,N/A,N/A,N/A
ENSDARG00000114894,18.52511214565588,0.042358361024962,0.1288040186520836,0.5797263294378555,0.5620991848920451,0.7447411361522346,0.1803883787428998,N/A,N/A,N/A
ENSDARG00000102542,23.0745604793369,0.1189890649759241,0.160968053652574,1.375523569376391,0.1689691837732378,0.3581662099679311,0.3993781621881151,N/A,N/A,N/A
ENSDARG00000057983,211.79209605298072,0.5682455658127394,0.1838899853611146,3.8809041628913152,0.0001040688470198,0.0021762208480697,0.6524585594729392,ENSG00000157703,SVOPL,SVOP like [Source:HGNC Symbol;Acc:HGNC:27034]
ENSDARG00000098281,12.258253911220828,-0.0665678157935875,0.1408969990977154,-0.9841573877871076,0.3250381338610233,0.538016270833986,-0.3511775578629273,N/A,N/A,N/A
ENSDARG00000070546,5.306560396971829,0.0366042452783003,0.1332033143519476,0.7053421725558299,0.4805973216638106,0.6800774445684327,0.3568016126236132,ENSG00000151379,MSGN1,mesogenin 1 [Source:HGNC Symbol;Acc:HGNC:14907]
ENSDARG00000045676,1264.1552310801392,-0.0168437301700713,0.0821975008227595,-0.2250989489632626,0.8219022986071125,0.9123429740493716,-0.0231993633950405,ENSG00000128595,CALU,calumenin [Source:HGNC Symbol;Acc:HGNC:1458]
ENSDARG00000034300,193.3155878293366,0.5062463302727418,0.1389926254640487,4.280428416805761,1.865338800107123e-05,0.0006449515695576,0.5616101095909561,ENSG00000075223,SEMA3C,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]
ENSDARG00000045522,569.1111293036815,0.0429614548214205,0.0869347495309178,0.5510489735586488,0.5816001031428459,0.7589016787206748,0.0606508548388913,N/A,N/A,N/A
ENSDARG00000020015,767.01707968785,-0.1746708313544622,0.0878302353346989,-2.2687049729420954,0.0232862729941479,0.0976600415737904,-0.2084509532028037,ENSG00000090263,MRPS33,mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]
ENSDARG00000101675,6.552436788698136,0.0653672809057041,0.1419361411876823,1.0769312712389252,0.2815109714112888,0.4935267819748767,0.4766541550435551,ENSG00000196735; ENSG00000237541,HLA-DQA2; HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]; major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
ENSDARG00000019235,2086.177771276648,0.0081468722260312,0.0607259987772375,0.1423416891308253,0.8868101185880013,0.9464016189464428,0.0096774889469661,N/A,N/A,N/A
