name,ortholog_ensg,stat,baseMean,pvalue,padj,LFC_raw,lfcSE_raw,LFC_shrunk,lfcSE_shrunk,description,drerio_genes
ANKIB1,ENSG00000001629,0.5956597856662956,838.0844553513436,0.5514025283312948,0.691251415374983,0.0543985351816247,0.0913248409421753,0.2219513810946193,0.0954301935664166,ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215],ENSDARG00000076829
CYP51A1,ENSG00000001630,-1.1469658216946483,1849.0621480739803,0.2513957468906005,0.4071042758884995,-0.2754815802791655,0.2401829026362267,0.0552098610225897,0.152160460549903,cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649],ENSDARG00000042641
KRIT1,ENSG00000001631,1.632603968091365,297.49751614801704,0.1025523161410164,0.2115900826073777,0.1633191672814067,0.1000359979967088,0.3537553542384241,0.1112912552589318,KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573],ENSDARG00000098916
RAD52,ENSG00000002016,-1.7377759653736526,97.35568259588374,0.0822502972394964,0.1786152584963906,-0.250280056309534,0.1440232005140659,0.0179084231084121,0.1223513978755103,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]",ENSDARG00000005274
LAP3,ENSG00000002549,-0.3546056279987529,323.04338421114693,0.722885059295497,0.82628787857122,-0.0389417432128037,0.1098170478358587,-0.0244833352635925,0.1025606436507994,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],ENSDARG00000061981
CD99,ENSG00000002586,5.410883231277883,1050.8412202319291,6.271465736047229e-08,1.4924587801965232e-06,0.8379049105638658,0.1548554782554379,0.834660297249337,0.1865039052347622,CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082],ENSDARG00000051975
AOC1,ENSG00000002726,0.0396571866048043,1625.1565391789854,0.968366434945214,0.9829444369852142,0.0135584380442573,0.3418910720866621,0.7038150180353724,0.6180133836287378,amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80],ENSDARG00000061355
WNT16,ENSG00000002745,0.1015304505965347,67.00082812315894,0.919129386366667,0.954229886615892,0.0186522398050821,0.1837107950914461,-0.0799711919568333,0.139715906097786,Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267],ENSDARG00000094973
HECW1,ENSG00000002746,-1.778033489487512,401.7713660722818,0.0753983547759414,0.1671170331643557,-0.2015166637455712,0.1133368212336962,-0.2547617329594792,0.1158870914945424,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]",ENSDARG00000100958; ENSDARG00000004291
MAD1L1,ENSG00000002822,2.4125671371850674,278.61971927463685,0.0158406197660115,0.0496584913573588,0.2870982460466383,0.1190011426507361,0.1724975510065962,0.1146724266057397,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],ENSDARG00000033852
LASP1,ENSG00000002834,2.9403698047701106,4544.747806478887,0.0032782073706358,0.0137372773401874,0.2123300240551224,0.0722120135061457,0.1125785131562775,0.0751947318496404,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],ENSDARG00000057867
SNX11,ENSG00000002919,0.7580804006990801,469.4816190711248,0.4484028520898948,0.6058450630961122,0.0959479811486973,0.1265670251601503,0.0699144507063132,0.1133257297457859,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],ENSDARG00000052522
M6PR,ENSG00000003056,1.90597485062149,597.2990695231912,0.0566534686567267,0.1347545235044755,0.1997486840208969,0.1048013219879391,0.0981117051818089,0.1007585555148141,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",ENSDARG00000018432
KLHL13,ENSG00000003096,-1.8120385977796467,59.45052254412619,0.0699802327720569,0.1579618892445923,-0.3360853120005699,0.1854735944435106,-0.1549178850606126,0.1506458926481901,kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931],ENSDARG00000103786; ENSDARG00000086463
CYP26B1,ENSG00000003137,-0.375249600140405,951.0790292759962,0.707474845176425,0.8148700910805501,-0.041965594529203,0.1118338154484401,-0.3995850888917762,0.1226054286199267,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],ENSDARG00000077121
ICA1,ENSG00000003147,-3.847243233618345,182.074541966535,0.0001194543626087,0.0008770397358072,-0.4372727617280069,0.113658725267742,-0.4155882942702197,0.1270800686139692,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],ENSDARG00000042608
DBNDD1,ENSG00000003249,-0.5041366587275771,126.80250245243208,0.6141653477185545,0.7427050706603595,-0.0740854409204367,0.1469550758467471,-0.0965766194878956,0.1259418463989257,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],ENSDARG00000090108
ALS2,ENSG00000003393,4.663014972487076,45.8887099837921,3.1161007216544173e-06,4.100231980439321e-05,1.1390745221150131,0.2442785469992762,0.8816504404643878,0.3263999588519775,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],ENSDARG00000075111; ENSDARG00000076924
CASP10,ENSG00000003400,7.1814145885531735,53.36838238938663,6.899378165839385e-13,1.0693588145481836e-10,2.0994072607619927,0.2923389584147315,1.9372613765575637,0.3673590248889249,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],ENSDARG00000070272
CFLAR,ENSG00000003402,-2.348799455772433,20.69384794044759,0.0188340477280619,0.0567638222501163,-0.7071101784694591,0.3010517465557385,-0.12207496900952,0.1763410053403112,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],ENSDARG00000074802; ENSDARG00000055966
TFPI,ENSG00000003436,0.9500788464872368,1321.737901165405,0.3420721907891161,0.5039638873246357,0.1296769557779603,0.1364907304877063,-0.1127049744399453,0.1209120959486943,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],ENSDARG00000034718
NDUFAF7,ENSG00000003509,-0.818820941598465,133.0166615314596,0.4128885810731709,0.5728486226024797,-0.1015509785030353,0.1240209835190489,-0.0609524316259424,0.1131410593231198,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],ENSDARG00000033134
RBM5,ENSG00000003756,-2.653902142898369,3274.689288770782,0.0079566897821194,0.0284564321860066,-0.6032806323393319,0.2273183410148195,0.0253476831194644,0.147343774431439,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],ENSDARG00000098280
MTMR7,ENSG00000003987,-4.075077457912682,1022.9921029236976,4.5999033655907154e-05,0.0003946588268986,-0.3223777012058566,0.0791095885993252,-0.3736969915615543,0.0876734827302663,myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454],ENSDARG00000070412; ENSDARG00000037101
SLC7A2,ENSG00000003989,-1.628019037551969,525.1399454942637,0.1035208491224902,0.2130487280311019,-0.1913755760813885,0.1175511905371558,-0.2946957643440585,0.1226404409401213,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],ENSDARG00000037097
ARF5,ENSG00000004059,1.8595848849371917,598.7071902375916,0.0629442794448394,0.145879891840846,0.1876046830920687,0.1008852484291972,0.0909396495209557,0.0979742773866623,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],ENSDARG00000113899; ENSDARG00000070472
SARM1,ENSG00000004139,-3.24062111206348,474.78483006727527,0.0011926959488268,0.0059908374584484,-0.4230377922279389,0.130542194720989,-0.4441399687584575,0.1454091465531674,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],ENSDARG00000010610
POLDIP2,ENSG00000004142,-2.273366910108088,869.8075144883065,0.0230040784714064,0.06647510278862,-0.2214789457923971,0.0974233172866349,-0.0203151599042461,0.0939264034238888,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],ENSDARG00000092305
PLXND1,ENSG00000004399,3.163365551922502,37.35297285554607,0.0015595636887998,0.0074794506104007,1.2071666875483915,0.3816083433085211,0.7182748252257437,0.997467893486234,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],ENSDARG00000086057
AK2,ENSG00000004455,-0.605933032493246,2990.7959088039,0.5445592233776264,0.6856613490318756,-0.0629791759541336,0.1039375187964118,0.0077087658195037,0.0980241980202964,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],ENSDARG00000005926
CD38,ENSG00000004468,0.7961552318407815,17.957326705074323,0.4259418147297626,0.5849378732975493,0.3014536062746005,0.3786367208535615,0.0417143539910798,0.1671416561983897,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],ENSDARG00000113438
FKBP4,ENSG00000004478,2.08522259919657,1951.0606960862956,0.0370490994362225,0.0969629111260353,0.151124481904609,0.0724740284144421,0.0331740094175895,0.0743615923036783,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],ENSDARG00000008447
KDM1A,ENSG00000004487,-4.430642723827447,3227.243621203733,9.39526395491133e-06,0.0001040250105279,-0.3176067595316406,0.0716841278633438,-0.1384725487394801,0.0749195074577362,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],ENSDARG00000060679
RBM6,ENSG00000004534,-2.4818751860631827,1252.253829312932,0.0130693044520822,0.042569763641751,-0.2740314228064323,0.1104130555578454,-0.0600444862394597,0.102976060440484,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],ENSDARG00000077060
CAMKK1,ENSG00000004660,-4.057218931571686,215.24874909282903,4.966052605494986e-05,0.0004204849579303,-1.0663897889247325,0.2628376252083675,-0.7201054091881486,0.3472374960212829,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],ENSDARG00000015134; ENSDARG00000035452
RECQL,ENSG00000004700,1.685728694416175,277.74068577597336,0.0918480674025712,0.1945444600969005,0.1827503705377225,0.1084103101187437,0.4107640388081988,0.1230453517558243,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],ENSDARG00000007175
VPS50,ENSG00000004766,-0.7083380426963143,397.38995904240033,0.4787353579111629,0.6322305111199263,-0.0602818430847279,0.0851032126627887,-0.1196535485563877,0.0863923336072198,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],ENSDARG00000002880
HSPB6,ENSG00000004776,-0.100412672870728,541.0131027156202,0.9200167091205856,0.9547358301812642,-0.0274987497284551,0.2738573622460701,-0.0796858792582718,0.1607113237606603,heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511],ENSDARG00000077236
NDUFAB1,ENSG00000004779,-1.731670574001238,1287.463224665684,0.0833322327421052,0.1802988636078054,-0.1559378137569582,0.0900505073529341,-0.0623624348572505,0.0890747324628557,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],ENSDARG00000014915; ENSDARG00000058463
PDK4,ENSG00000004799,4.755680755882344,696.9423045583964,1.9777880512483974e-06,2.788412462802599e-05,0.7080016539913612,0.1488749330189221,0.9746986927693372,0.1769435548730572,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],ENSDARG00000054848
SLC22A16,ENSG00000004809,3.9368551367665625,339.002688777764,8.255640896127565e-05,0.0006448098578195,0.9660882639500584,0.245395939242898,1.0540313988781496,0.3275759135350672,solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302],ENSDARG00000015869
ZMYND10,ENSG00000004838,3.749780835422423,24.57526219783977,0.0001769891868963,0.0012171002310656,1.1101431784239126,0.2960554835463742,0.6760734353150304,0.4491994789625377,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412],ENSDARG00000002406
ARX,ENSG00000004848,-1.9850642804525649,430.3467137600527,0.0471373202428364,0.1165083045331121,-0.2394919782626357,0.1206469637386428,-0.1693463367124213,0.1159933327786208,aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060],ENSDARG00000058011; ENSDARG00000101523
SLC25A13,ENSG00000004864,-0.9413265959098044,20.046707136152254,0.3465375174315791,0.5080428990334306,-0.2880324241879352,0.3059856434944856,0.0147308614910048,0.1611393835107871,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],ENSDARG00000099353
ST7,ENSG00000004866,-2.31137379803524,218.87840706636763,0.0208122169387367,0.0614886503417139,-0.4606171878515872,0.1992828629636324,-0.1929342276524016,0.1622375528246678,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],ENSDARG00000039960; ENSDARG00000112691
CDC27,ENSG00000004897,-0.2583299989294468,938.1588511234374,0.7961522359816546,0.8767408406295786,-0.0307457933440082,0.1190175104379003,0.2063090226455344,0.117617912825854,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],ENSDARG00000056258
SLC4A1,ENSG00000004939,5.240139813413482,69.79179003054236,1.604549820634333e-07,3.344890800761649e-06,2.0931939008010616,0.3994538266790125,2.9237714386752938,0.5255232707827537,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],ENSDARG00000024560; ENSDARG00000012881
CALCR,ENSG00000004948,-3.695703822401763,253.59943014351165,0.0002192784817271,0.0014619994637836,-0.3974882064970368,0.107554129226383,-0.5440598512092047,0.1217591581475343,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],ENSDARG00000028845
HCCS,ENSG00000004961,-1.7047843250451211,277.9089690391675,0.0882346560092778,0.188718450768588,-0.2645186988565611,0.1551625592577876,0.0691073895934765,0.1280524482598174,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],ENSDARG00000028131; ENSDARG00000099358
PRSS22,ENSG00000005001,7.723816157350594,380.9821783423981,1.1289764026504256e-14,3.6914435280634265e-12,1.6566917611219745,0.2144913508260208,1.6839431856362068,0.2595860547341577,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],ENSDARG00000044655; ENSDARG00000061173; ENSDARG00000062758; ENSDARG00000079393
UPF1,ENSG00000005007,-3.4594833375528946,2039.862053526633,0.0005412127617157,0.0030779622133411,-0.2973620326639287,0.0859556192787652,-0.1671515046148681,0.088271313132558,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],ENSDARG00000016302
SKAP2,ENSG00000005020,-0.1458369874024223,110.16093699386256,0.8840500763186475,0.9325246614526896,-0.023690921470583,0.1624479625680304,0.209192676626493,0.1480324043575439,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],ENSDARG00000000906
SLC25A5,ENSG00000005022,-0.7933605112937963,100227.07984099592,0.427567810823403,0.5864622501174467,-0.0643056829613163,0.081054806794515,-0.1174689635187015,0.0827149296930138,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],ENSDARG00000092553
HOXA11,ENSG00000005073,1.6391178874548775,137.52307633680886,0.1011887104281156,0.2094409754776875,0.3496424216087282,0.2133113330558741,0.1084063663316153,0.1518325662569738,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],ENSDARG00000007009; ENSDARG00000104162
POLR2J,ENSG00000005075,-2.0299224391513486,379.62282351899046,0.0423644237958858,0.1072111600433921,-0.184287405967073,0.0907854420507407,-0.2014743955585351,0.0944302500641385,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],ENSDARG00000035146
DHX33,ENSG00000005100,2.3184088784706285,193.74843926067413,0.020427109989893,0.0605306875665744,0.3976878226366169,0.1715348083462125,0.2857066657939578,0.1660059079988249,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],ENSDARG00000051785
MEOX1,ENSG00000005102,1.0808343598888233,179.1598801893171,0.2797708012752142,0.4385819818493425,0.2332203244673949,0.2157780443724831,0.1995838973617137,0.1707735338814976,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],ENSDARG00000007891
THSD7A,ENSG00000005108,-1.5041391002065212,158.63126893059624,0.1325455544658482,0.2559101543782776,-0.2617321697871793,0.1740079556147719,-0.3658926197305187,0.1807473334744209,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],ENSDARG00000090496; ENSDARG00000061479
LIG3,ENSG00000005156,-1.694616273436608,957.610928693574,0.0901482379370698,0.1918371877549896,-0.1341328878892,0.0791523662269478,-0.0102535306237563,0.0801501664261172,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],ENSDARG00000052553
RPAP3,ENSG00000005175,-0.3477901595217639,534.1087947397874,0.7279977804353104,0.8301442299450805,-0.0263136010766775,0.0756594180607658,-0.0760127656417966,0.077894057901931,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],ENSDARG00000087962
ACSM3,ENSG00000005187,0.1685501484890642,413.3212036593114,0.8661504951444288,0.9229603757950912,0.0204061562621792,0.1210687528020969,-0.0130629134161606,0.1083510923252578,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],ENSDARG00000004880
CIAPIN1,ENSG00000005194,1.2064388954090866,477.5391763930217,0.2276483063913748,0.3794175952952459,0.1513185625049867,0.125425799085893,0.2688628453951798,0.1290221811650158,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],ENSDARG00000045733
SPPL2B,ENSG00000005206,-2.115908582868561,724.6180988942505,0.0343525833242028,0.0915544675486151,-0.3801430095024384,0.1796594676066176,-0.5198348037543375,0.2061694614612651,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],ENSDARG00000030448
ATOSB,ENSG00000005238,-2.554589712972102,768.9352450077557,0.0106313029272043,0.0359737127260335,-0.2726332683206922,0.1067229179450115,-0.2424669467080217,0.1097286097584007,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666],ENSDARG00000068650
COPZ2,ENSG00000005243,-0.7525252233898734,770.0139123601932,0.4517352670938548,0.6088871485714636,-0.0588629767884974,0.0782206030561201,0.1486860666311548,0.0819939354302645,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],ENSDARG00000006786
PRKAR2B,ENSG00000005249,-1.6090212746446706,382.520818254632,0.1076116897657569,0.2191369817734984,-0.220525198975704,0.1370554898501288,-0.1501925721360752,0.1247011496320249,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],ENSDARG00000036446
CREBBP,ENSG00000005339,-1.793501028042213,2358.304027143751,0.0728928464023138,0.1628185804582471,-0.1775702021597378,0.0990075831479024,-0.1212417704952864,0.0971652930613624,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],ENSDARG00000104609; ENSDARG00000112452
TSPOAP1,ENSG00000005379,-2.136713820887916,47.026879270204034,0.032621275186593,0.0878129262917321,-0.5196720976674156,0.2432109029235674,-0.4560005487657855,0.2705063491094883,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],ENSDARG00000103792
MPO,ENSG00000005381,1.8780863700032973,121.49721238888765,0.060369350606115,0.1412316927839177,0.5145422612004409,0.2739715645769462,1.038970303117744,0.3924301900954889,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],ENSDARG00000012535
PON1,ENSG00000005421,5.031899300628221,133.08974453047955,4.856443513182959e-07,8.467381316009062e-06,0.8076912537246415,0.1605141926476555,0.4521906954754635,0.1798918250161244,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],ENSDARG00000097789; ENSDARG00000016856; ENSDARG00000032496; ENSDARG00000040290
GCFC2,ENSG00000005436,-0.0649353478621903,190.99964292928547,0.94822547644879,0.970797917768156,-0.0082993893780437,0.1278100395435965,0.043513791977409,0.1136382444240458,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],ENSDARG00000079020
WDR54,ENSG00000005448,-2.2184285962239843,272.1174799271895,0.0265256231326716,0.0744870704180871,-0.2740752780572627,0.1235447823399724,-0.3075651095417179,0.1294208123021518,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],ENSDARG00000010248
CROT,ENSG00000005469,0.1822695975540328,1055.602131125637,0.8553711566424099,0.9159236525009052,0.0150493817484383,0.0825666043618549,0.1307733278039657,0.0844931403955366,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],ENSDARG00000040352
ABCB4,ENSG00000005471,-0.9531703639196516,1252.068607539461,0.3405037594638883,0.5024050031854992,-0.1951248803750323,0.2047114427400311,0.3203127588628524,0.1972672281382556,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],ENSDARG00000010936
KMT2E,ENSG00000005483,-2.63685810986252,2381.5534333474725,0.0083677824640332,0.0296585756043491,-0.298018289476234,0.1130202221960938,-0.191819623303682,0.1113057771399122,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],ENSDARG00000007523
RHBDD2,ENSG00000005486,2.0644204072209766,135.31346233333682,0.0389778732344019,0.1007540455091986,0.2284361279635036,0.1106538799773895,0.2782331831838958,0.1182378097854967,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],ENSDARG00000092463
SOX8,ENSG00000005513,-0.775053740268234,31.68461962869497,0.4383079049765819,0.5967316854641597,-0.1820912993560212,0.2349402240069214,-0.4134458778797977,0.2468566765060855,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],ENSDARG00000105301; ENSDARG00000037782
IBTK,ENSG00000005700,0.8434507585471652,702.2875539711224,0.3989763941803002,0.5594294514885498,0.0741444526626438,0.0879060833264965,0.183147564404463,0.0911988993494851,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],ENSDARG00000074424
MYCBP2,ENSG00000005810,0.231752473394465,3204.033387167222,0.8167302728023962,0.8913009730029442,0.0203041646322349,0.0876114258235998,-0.121452722628384,0.0881833807488866,MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386],ENSDARG00000001220
FBXL3,ENSG00000005812,1.0583913385393018,661.6451360077785,0.2898770665916742,0.4494949459154597,0.1062061395680978,0.100346758047618,-0.1478643490748526,0.0985225547482201,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],ENSDARG00000103505
PDK2,ENSG00000005882,0.4103928595020698,3691.9458191621375,0.6815177834377757,0.7949153622398488,0.0509263977366999,0.1240918221591112,0.0741542296438353,0.1115983901672333,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],ENSDARG00000020876; ENSDARG00000059054
ITGA3,ENSG00000005884,7.265693658912297,420.1195410586466,3.711288054223634e-13,6.660506358365709e-11,1.2089355641653328,0.1663895590591573,1.1623289422016787,0.2003429982772693,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],ENSDARG00000012824; ENSDARG00000037917
LAMP2,ENSG00000005893,-0.0846982268773027,804.0590598992616,0.9325013056505992,0.961587837066322,-0.0069013850999653,0.0814820493227437,0.0072075951133527,0.081917562143986,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],ENSDARG00000014914
