name,ortholog_ensg,stat,baseMean,pvalue,padj,LFC_raw,lfcSE_raw,LFC_shrunk,lfcSE_shrunk,description,drerio_genes
LAS1L,ENSG00000001497,-1.5709471030642346,565.9527854017231,0.1161949362002533,0.2817263910316145,-0.1271223627548945,0.080920842278479,0.0053146345513283,0.0736121735640513,LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726],ENSDARG00000062457
ENPP4,ENSG00000001561,1.767189566578341,49.440478095053365,0.0771964864209604,0.2151615998834833,0.5552460303600402,0.3141972094341388,0.0275200533802236,0.1206806890076578,ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359],ENSDARG00000006877
SEMA3F,ENSG00000001617,-3.06120494440252,907.5427065764802,0.0022044814520913,0.0187322204363213,-0.2226397898378235,0.0727294623788339,-0.1554980556809331,0.0734515858874215,semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728],ENSDARG00000011163; ENSDARG00000055373
CFTR,ENSG00000001626,-0.1227332427602618,111.7915824384596,0.9023183389480476,0.9497393866444592,-0.0302293748558547,0.2463014434883188,0.2437841504757558,0.2111801051741312,CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884],ENSDARG00000041107
ANKIB1,ENSG00000001629,2.1923275656258885,838.0844553513436,0.0283558627114087,0.1102432215289096,0.207617203574258,0.0947017256132458,0.3587066136811729,0.107037764195799,ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215],ENSDARG00000076829
CYP51A1,ENSG00000001630,0.6429096236169946,1849.0621480739803,0.5202827445237153,0.7047508794013758,0.1602092005251174,0.2491939685453519,0.2870895302786048,0.251842040898018,cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649],ENSDARG00000042641
KRIT1,ENSG00000001631,0.039988382295257,297.49751614801704,0.9681023884710324,0.9840287460888816,0.0042036590868797,0.1051220090835824,0.1837647606093703,0.1029582656980249,KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573],ENSDARG00000098916
RAD52,ENSG00000002016,-2.3105388241796714,97.35568259588374,0.0208583416873019,0.0896107387264365,-0.3514500590187515,0.1521074025421449,-0.0496194579591092,0.1051691944887629,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]",ENSDARG00000005274
LAP3,ENSG00000002549,-1.898098991836296,323.04338421114693,0.0576830429599844,0.1779028180275621,-0.2191382506466117,0.1154514340870118,-0.1654449349677847,0.1064445493175927,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],ENSDARG00000061981
CD99,ENSG00000002586,3.917608345962792,1050.8412202319291,8.94318534405439e-05,0.001875213820827,0.6304182269876809,0.1609191555958739,0.6006229305549328,0.2044879516115684,CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082],ENSDARG00000051975
AOC1,ENSG00000002726,-0.8813497881375402,1625.1565391789854,0.3781285259266281,0.585995708775073,-0.3128169093132635,0.3549293521409986,0.2096073285357291,0.2091779157819543,amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80],ENSDARG00000061355
WNT16,ENSG00000002745,-0.877452432862015,67.00082812315894,0.3802409445033688,0.587849734203601,-0.1707404048154654,0.1945865079643758,-0.1780462046039353,0.148652355203697,Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267],ENSDARG00000094973
HECW1,ENSG00000002746,-0.7984867271160786,552.6480622416041,0.4245880925028017,0.6275798711728928,-0.1033148306036694,0.1293882879892257,-0.1426010092992371,0.1098412398703315,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]",ENSDARG00000004291; ENSDARG00000100958
MAD1L1,ENSG00000002822,0.4195856105804018,278.61971927463685,0.6747882020065843,0.8131099682010279,0.0524102297440419,0.1249095021908503,-0.0269779169281514,0.094119392529457,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],ENSDARG00000033852
LASP1,ENSG00000002834,2.2130766856598827,4544.747806478887,0.0268923591613078,0.1066642496343104,0.1660317807062409,0.0750230580720859,0.0644959359085944,0.0704562550878101,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],ENSDARG00000057867
SNX11,ENSG00000002919,2.4431501363846806,469.4816190711248,0.0145596788869259,0.0705046895972933,0.3205583343637748,0.1312069731572575,0.2451242155687736,0.1328121262941621,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],ENSDARG00000052522
M6PR,ENSG00000003056,1.89787110386581,597.2990695231912,0.0577130637211971,0.1779394796172946,0.2070502265719243,0.1090960424815888,0.0908586195187017,0.0923552361532675,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",ENSDARG00000018432
KLHL13,ENSG00000003096,-2.2878623749351443,59.45052254412619,0.0221455370197234,0.0933659687038124,-0.4485185167401502,0.196042612376483,-0.1934456743788016,0.157060567175449,kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931],ENSDARG00000103786; ENSDARG00000086463
CYP26B1,ENSG00000003137,-0.2694125182666014,951.0790292759962,0.7876122539992079,0.8872767987709971,-0.0313281325124275,0.1162831360398269,-0.3717173936500428,0.1312325786881103,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],ENSDARG00000077121
ICA1,ENSG00000003147,-2.836683470238776,182.074541966535,0.0045584779398964,0.0307453665496877,-0.3371433722707581,0.118851248582338,-0.2960740661751747,0.1295312607397012,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],ENSDARG00000042608
DBNDD1,ENSG00000003249,-0.0364202240206099,126.80250245243208,0.9709472884394388,0.9855952310654572,-0.0055751208876894,0.1530776110694583,-0.0334249842010963,0.1030167275109572,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],ENSDARG00000090108
ALS2,ENSG00000003393,3.1993745285049147,45.8887099837921,0.001377261220661,0.0133953050168039,0.8210189113625367,0.2566185684256864,0.4628655931959768,0.4410506252929898,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],ENSDARG00000075111; ENSDARG00000076924
CASP10,ENSG00000003400,5.496216306584769,53.36838238938663,3.880265158408057e-08,6.5150527257451375e-06,1.675828668842014,0.3049058798567078,1.4729231348338931,0.4059328518675779,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],ENSDARG00000070272
CFLAR,ENSG00000003402,0.8549085464022237,228.0711248033988,0.3926017788969937,0.5995120369814986,0.0963320748018999,0.1126811460796614,0.1644059125714966,0.1051443206210276,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],ENSDARG00000055966; ENSDARG00000074802
TFPI,ENSG00000003436,1.4972653066569772,1321.737901165405,0.1343242383593314,0.3098518860980556,0.2121965796025364,0.1417227652701837,-0.0353330039618955,0.0997273108790743,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],ENSDARG00000034718
NDUFAF7,ENSG00000003509,-0.2968769611355031,133.0166615314596,0.7665604459809972,0.8745305670379916,-0.0385804403921269,0.1299543091675536,-0.0074378518652563,0.0960591766641651,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],ENSDARG00000033134
RBM5,ENSG00000003756,-1.654843889904797,3274.689288770782,0.0979561684449852,0.2526832865310677,-0.3904068550284179,0.2359176339291303,0.125630909311609,0.136598949418714,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],ENSDARG00000098280
MTMR7,ENSG00000003987,-2.71941062897777,1022.9921029236976,0.0065398365065064,0.0402719337534029,-0.2236689701468087,0.0822490607940611,-0.2667314087727915,0.0883208985762961,myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454],ENSDARG00000070412; ENSDARG00000037101
SLC7A2,ENSG00000003989,-0.5983231868130191,525.1399454942637,0.5496243081384145,0.7258817325521395,-0.0731037586597419,0.1221810557754424,-0.1642034548124485,0.1097353295742434,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],ENSDARG00000037097
ARF5,ENSG00000004059,0.8905348708701121,598.7071902375916,0.373178752953169,0.5819045265892671,0.0937858820396501,0.1053141040372905,0.0072876343161543,0.0858471906678171,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],ENSDARG00000113899; ENSDARG00000070472
SARM1,ENSG00000004139,-2.5353519474804105,474.78483006727527,0.011233440181054,0.0586357475329745,-0.344171773479468,0.135749111211759,-0.341620317122865,0.1528164790616232,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],ENSDARG00000010610
POLDIP2,ENSG00000004142,-1.8611334138137143,869.8075144883065,0.0627253386263242,0.1879403645329998,-0.1886626903225415,0.1013697830162245,0.0079935299032853,0.0841749991839014,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],ENSDARG00000092305
PLXND1,ENSG00000004399,0.8371077941866499,37.35297285554607,0.40253197968062,0.6080593680746753,0.3385543171359771,0.4044333591051114,0.0487171279945583,0.1260564506721305,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],ENSDARG00000086057
AK2,ENSG00000004455,-1.2623847363417071,2990.7959088039,0.2068103788905346,0.4060028633850135,-0.1363061466528949,0.1079751225825967,-0.0522766124654417,0.0884507302910426,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],ENSDARG00000005926
CD38,ENSG00000004468,-0.6376755748549495,17.957326705074323,0.5236848884110599,0.7074228566394881,-0.2596959194517223,0.4072539857133382,-0.095068632891184,0.1418092274173685,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],ENSDARG00000113438
FKBP4,ENSG00000004478,0.6105194295110767,1951.0606960862956,0.5415177767290047,0.7204244698402362,0.0460842378954473,0.0754836548483855,-0.0613586917724343,0.0706948097535924,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],ENSDARG00000008447
KDM1A,ENSG00000004487,-3.387091429296511,3227.243621203733,0.0007063784299214,0.0082630365209929,-0.2522353147517182,0.0744695913933763,-0.0714094171269086,0.0704751187223361,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],ENSDARG00000060679
RBM6,ENSG00000004534,-2.330471827924506,1252.253829312932,0.0197812273142603,0.0864451246878177,-0.2674482109803623,0.1147614005780747,-0.0475236102763443,0.0912763785175787,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],ENSDARG00000077060
CAMKK1,ENSG00000004660,-2.5501252537633827,215.24874909282903,0.0107684223483986,0.0569024229678397,-0.6948812808978491,0.2724890786726528,-0.2425896505656123,0.2202202608340898,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],ENSDARG00000015134; ENSDARG00000035452
RECQL,ENSG00000004700,0.7227762640521243,277.74068577597336,0.4698173522588905,0.6658085589934638,0.0820578167758299,0.1135314216266406,0.292782997364732,0.1255218968867366,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],ENSDARG00000007175
VPS50,ENSG00000004766,-0.9003967046306078,397.38995904240033,0.3679091738805727,0.5773134394807331,-0.0801882847571531,0.0890588385594444,-0.1294393829994353,0.0841782745638077,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],ENSDARG00000002880
HSPB6,ENSG00000004776,-0.6021521915641956,541.0131027156202,0.5470728359327387,0.7245527251772722,-0.1713296540069815,0.2845288224591906,-0.1058562684062539,0.1371769417147339,heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511],ENSDARG00000077236
NDUFAB1,ENSG00000004779,-2.328613949328015,1287.463224665684,0.0198795264097244,0.0867389027462984,-0.2182972064340285,0.0937455547309695,-0.109787035089074,0.0855877705034911,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],ENSDARG00000014915; ENSDARG00000058463
PDK4,ENSG00000004799,4.112529386888633,696.9423045583964,3.913476361875666e-05,0.0009964862102285,0.6356421697943574,0.1545623410791619,0.8928233626475645,0.1854995708943687,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],ENSDARG00000054848
SLC22A16,ENSG00000004809,2.5084773597652275,339.002688777764,0.0121252738120415,0.0619893519910026,0.6399995167291729,0.2551346593732349,0.6538419314428491,0.4502979957818436,solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302],ENSDARG00000015869
ZMYND10,ENSG00000004838,2.919146680103029,24.57526219783977,0.0035099102679702,0.0258283432909878,0.9105300835709188,0.3119165233378345,0.3261005585637715,0.3762622513428468,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412],ENSDARG00000002406
ARX,ENSG00000004848,-1.8784033140338128,430.3467137600527,0.0603260125122987,0.1830104857236984,-0.2361549777152514,0.1257211249314269,-0.1467562454233748,0.1090112764836145,aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060],ENSDARG00000058011; ENSDARG00000101523
SLC25A13,ENSG00000004864,-0.2361263433552355,20.046707136152254,0.8133346327804192,0.9028920105696728,-0.074643576505952,0.3161171068221556,0.0697061776262166,0.127798823283261,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],ENSDARG00000099353
ST7,ENSG00000004866,-2.4796060719867854,218.87840706636763,0.013152760279459,0.0655319700581437,-0.5150634608737447,0.2077198740125078,-0.181812521561303,0.1550557167087262,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],ENSDARG00000039960; ENSDARG00000112691
CDC27,ENSG00000004897,-0.336199907442842,938.1588511234374,0.7367201226993864,0.8542255761067915,-0.0415908324898306,0.1237086375370332,0.1734646789628677,0.1129890392149263,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],ENSDARG00000056258
SLC4A1,ENSG00000004939,4.202263577687824,69.79179003054236,2.6425918270316284e-05,0.0007488796711858,1.7432968914617322,0.4148471078106271,2.5479305414345483,0.5454572517955576,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],ENSDARG00000024560; ENSDARG00000012881
CALCR,ENSG00000004948,-1.3687632457526666,253.59943014351165,0.1710732932477972,0.3616964316906418,-0.1522418784870309,0.1112258668249927,-0.2832300904372718,0.1186418653004198,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],ENSDARG00000028845
HCCS,ENSG00000004961,-1.482491926734686,277.9089690391675,0.1382094501620273,0.3153089403508237,-0.2396330797331571,0.1616420807504626,0.0699155008139023,0.1090443588607178,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],ENSDARG00000028131; ENSDARG00000099358
PRSS22,ENSG00000005001,5.328650841501603,380.9821783423981,9.894500269156595e-08,1.2625947743459194e-05,1.1890435201438678,0.2231415710113965,1.185629689528868,0.2801509426566478,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],ENSDARG00000044655; ENSDARG00000061173; ENSDARG00000079393; ENSDARG00000062758
UPF1,ENSG00000005007,-2.8646700260300006,2039.862053526633,0.0041744398423562,0.0290493661949698,-0.255870193923099,0.0893192554807774,-0.1181995372382881,0.0833127250145251,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],ENSDARG00000016302
SKAP2,ENSG00000005020,0.1035961960493404,110.16093699386256,0.9174898065344544,0.9579600952083897,0.0175207368881642,0.1691252918188187,0.2036540729925265,0.1484643626199368,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],ENSDARG00000000906
SLC25A5,ENSG00000005022,-1.1775753047250128,100227.07984099592,0.2389659598037489,0.4446586824745868,-0.099066389111979,0.0841274343258353,-0.1417890564832591,0.0811880152288316,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],ENSDARG00000092553
HOXA11,ENSG00000005073,1.6164286844890914,17.412196978902173,0.1060016607403806,0.2659091312057336,0.5086499305500545,0.3146751449234673,0.0275720723289176,0.1208108328051593,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],ENSDARG00000104162; ENSDARG00000007009
POLR2J,ENSG00000005075,-1.4286790074187503,379.62282351899046,0.1530965141803961,0.3363001158955667,-0.1354316850494801,0.0947950409757681,-0.143233899091202,0.0897328142528384,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],ENSDARG00000035146
DHX33,ENSG00000005100,2.4424824799110603,193.74843926067413,0.0145866376057122,0.0705969233578586,0.435388292511577,0.1782564649255666,0.2735404465900676,0.1818573806061699,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],ENSDARG00000051785
MEOX1,ENSG00000005102,0.3509825865650803,179.1598801893171,0.7256014123057316,0.8467390529005387,0.0789510422236863,0.2249429038527156,0.0634786842961389,0.1186554890549554,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],ENSDARG00000007891
THSD7A,ENSG00000005108,-1.1093823296948826,488.7343965335,0.2672652819494205,0.4778463579833875,-0.1524333458303856,0.1374037982670139,-0.2835852733675278,0.1446133586892608,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],ENSDARG00000061479; ENSDARG00000090496
LIG3,ENSG00000005156,-1.0591622654964146,957.610928693574,0.2895258868688272,0.5012843572009426,-0.0872305297479922,0.0823580414348583,0.0315471037978828,0.0745047015548775,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],ENSDARG00000052553
RPAP3,ENSG00000005175,-1.7691506413519018,534.1087947397874,0.0768687386945649,0.2146768138804813,-0.1407667472929963,0.0795674172694694,-0.1755161344029177,0.0805601649049002,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],ENSDARG00000087962
ACSM3,ENSG00000005187,1.1991304150613011,413.3212036593114,0.2304772392066236,0.4345598274727807,0.1506265966478316,0.1256131899882894,0.0843808701064885,0.099029261135568,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],ENSDARG00000004880
CIAPIN1,ENSG00000005194,-0.5939847324845313,477.5391763930217,0.552522324556469,0.7277936793481702,-0.0778733326190852,0.1311032562964288,0.0559525147185871,0.0982939416256191,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],ENSDARG00000045733
SPPL2B,ENSG00000005206,-1.0182667475933718,724.6180988942505,0.308551206445709,0.5195410950904171,-0.1898330045965932,0.1864275790653629,-0.2876097430518111,0.191543780605775,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],ENSDARG00000030448
ATOSB,ENSG00000005238,-2.2132324838452067,768.9352450077557,0.0268816216479731,0.1066525472024859,-0.245818965091051,0.1110678461866654,-0.1987629014876283,0.1081103301013321,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666],ENSDARG00000068650
COPZ2,ENSG00000005243,0.4655262602901016,770.0139123601932,0.6415546358154428,0.7891310266693988,0.0378523019293983,0.0813107769813242,0.2306927492084682,0.0864174991025759,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],ENSDARG00000006786
PRKAR2B,ENSG00000005249,-1.0569705450609757,382.520818254632,0.2905250304704054,0.5023005927094011,-0.1506468561615887,0.1425270144617871,-0.0745465478135487,0.1040458193427562,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],ENSDARG00000036446
CREBBP,ENSG00000005339,-1.33402302914524,2358.304027143751,0.1821963093363696,0.3754383855117164,-0.137178742086711,0.1028308650523123,-0.0761082901568368,0.0876843003100771,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],ENSDARG00000104609; ENSDARG00000112452
TSPOAP1,ENSG00000005379,-1.4428491519557902,47.026879270204034,0.1490629696114131,0.3307885495769121,-0.364809633593699,0.2528397602058382,-0.2304326845662757,0.2018120339533378,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],ENSDARG00000103792
MPO,ENSG00000005381,1.3765047159617028,121.49721238888765,0.1686654282750396,0.3582826964545968,0.3926221064453897,0.2852312105382669,0.8646199917334559,0.512067762422597,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],ENSDARG00000012535
PON1,ENSG00000005421,3.798406640875025,133.08974453047955,0.0001456292622773,0.0026854228372545,0.638183747063405,0.1680135402554974,0.2485023008182606,0.1618941655739357,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],ENSDARG00000097789; ENSDARG00000016856; ENSDARG00000040290; ENSDARG00000032496
GCFC2,ENSG00000005436,-0.7064199609372129,190.99964292928547,0.4799270111835781,0.6735748907510831,-0.0947009712273994,0.1340576094448958,-0.0241685357145227,0.0974128162899565,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],ENSDARG00000079020
WDR54,ENSG00000005448,-1.1802465065790178,272.1174799271895,0.2379021870346442,0.4431223403678906,-0.1516326934199132,0.1284754435405409,-0.169763988819063,0.1149202002777232,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],ENSDARG00000010248
CROT,ENSG00000005469,0.0964447933739348,1055.602131125637,0.9231673179399972,0.960393529934937,0.0082779761803827,0.0858312397257926,0.114920887935001,0.0807821883078224,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],ENSDARG00000040352
ABCB4,ENSG00000005471,-1.3786272242847053,1252.068607539461,0.1680097182512324,0.3573206284204293,-0.2930665890498386,0.2125785592272014,0.1801164658976433,0.1553079060795825,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],ENSDARG00000010936
KMT2E,ENSG00000005483,-2.5788452441919043,2381.5534333474725,0.0099131185867718,0.0538481759088303,-0.3027451917011789,0.1173956414728739,-0.1765019119293544,0.1087775782648623,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],ENSDARG00000007523
RHBDD2,ENSG00000005486,0.9728013940278304,135.31346233333682,0.3306520197321365,0.5418935579235019,0.1138615664081971,0.117045028005932,0.1517002185279601,0.1061863632483979,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],ENSDARG00000092463
SOX8,ENSG00000005513,-0.8698457092000897,31.68461962869497,0.3843847280700742,0.5917754932162516,-0.2158551788164263,0.2481534098902744,-0.3700035655994958,0.3162902095771912,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],ENSDARG00000105301; ENSDARG00000037782
IBTK,ENSG00000005700,-0.5212312754342762,702.2875539711224,0.6022056694427853,0.7637660116858701,-0.0478694238055233,0.0918391241309143,0.0633838880351377,0.0813189979672297,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],ENSDARG00000074424
MYCBP2,ENSG00000005810,0.7832570580238761,3204.033387167222,0.4334761746246849,0.6353762031863366,0.0712586915894064,0.0909774011729802,-0.0682128205817489,0.0805867921738881,MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386],ENSDARG00000001220
FBXL3,ENSG00000005812,1.5072220673428218,661.6451360077785,0.1317537456986083,0.3055553946615041,0.1571020831757919,0.1042328709085034,-0.0921553307183512,0.089452238965686,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],ENSDARG00000103505
PDK2,ENSG00000005882,2.5473982636183834,3691.9458191621375,0.0108529493364048,0.0572542432391348,0.3278790038491737,0.128711324229077,0.299726969543597,0.1395947504191857,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],ENSDARG00000020876; ENSDARG00000059054
ITGA3,ENSG00000005884,5.642737816443553,420.1195410586466,1.6736711746652125e-08,3.700470396183056e-06,0.9766776865554442,0.1730857818184107,0.911219416937956,0.2133287183703846,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],ENSDARG00000012824; ENSDARG00000037917
LAMP2,ENSG00000005893,0.7138100237523326,804.0590598992616,0.4753446605600261,0.6699224749110725,0.0605149939747246,0.0847774505275387,0.0633180736757838,0.0769776952185869,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],ENSDARG00000014914
