gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,lfcSE_raw,ortholog_ensg,name,description
ENSDARG00000099327,35.39874812237938,0.17044045618245,0.1657757919872897,1.5385039876445474,0.1239254342759574,0.293785372628576,0.4341212774002299,0.282171044655445,N/A,N/A,N/A
ENSDARG00000017661,758.8029421659812,-0.1292361055642242,0.1059760891736441,-1.5413158521370574,0.1232399326429608,0.2927735038138255,-0.1946833397019005,0.126309827691689,ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]"
ENSDARG00000007523,2381.5534333474725,-0.1765019119293544,0.1087775782648623,-2.5788452441919043,0.0099131185867718,0.0538481759088303,-0.3027451917011789,0.1173956414728739,ENSG00000005483,KMT2E,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]
ENSDARG00000045672,1.3901237528968975,0.0225317658967519,0.1384303004053038,-0.3287584574701789,0.7423382652955988,,-0.4623125798858989,1.40623783017912,N/A,N/A,N/A
ENSDARG00000098115,12.1624587830248,0.1722911847818855,0.1828205137260376,1.9986545930214037,0.0456457391343805,0.1523412046943436,1.1072384108677833,0.5539918777030653,N/A,N/A,N/A
ENSDARG00000091561,12.931501794524118,0.153029501384218,0.1666186605458951,3.0493233659856926,0.00229357461448,0.0192475816294455,1.4617134913245298,0.4793566689677831,N/A,N/A,N/A
ENSDARG00000026839,268.74236694613154,-0.0589705512022644,0.1052646530939103,-0.9172128211236762,0.3590311296417456,0.5682962968549633,-0.1402270125968541,0.1528838339013427,ENSG00000152944,MED21,mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]
ENSDARG00000088961,3.837265568520855,0.0336965224329714,0.126101690995137,2.728307146622586,0.0063660302170136,,2.5122619336841514,0.9208134563566714,N/A,N/A,N/A
ENSDARG00000089179,44.1626090524048,-0.0071905488542126,0.1211800255336943,-0.1031488927356847,0.9178448011479756,0.9580995507681352,-0.0342077993048369,0.3316351576598421,N/A,N/A,N/A
ENSDARG00000093424,11.789892810277848,-0.0313753798280155,0.1254110844038136,-0.257032417291534,0.7971537481566637,0.8931881761207454,-0.1089665573506787,0.4239409118075776,N/A,N/A,N/A
ENSDARG00000101374,102.763115141401,0.0088647572708027,0.1271754039789877,-0.8295763124671577,0.4067783740290533,0.6116761638290835,-1.1644594155745056,1.4036796833210037,N/A,N/A,N/A
ENSDARG00000088616,8.997891647432427,0.1798498227733003,0.190417470798539,0.9329015138121398,0.3508708207050518,0.5606652090994284,0.5315377112465156,0.5697683017733343,N/A,N/A,N/A
ENSDARG00000045544,50.03049510464991,0.0722250401958147,0.1197165092989292,0.5532159437728731,0.5801155506686141,0.7485156504293535,0.1199850595761684,0.2168864815389868,ENSG00000019991,HGF,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]
ENSDARG00000115818,0.9572243459057752,-0.0170709498175915,0.1453969242835436,-1.1523403610714615,0.2491812377050462,,-2.3011390649146053,1.9969265528241804,N/A,N/A,N/A
ENSDARG00000077356,44.21486968373979,0.1146000661270676,0.1347077928399573,1.5214627142301853,0.1281437612338292,0.3000705948056123,0.3750962080508679,0.2465365759821826,ENSG00000008282,SYPL1,synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]
ENSDARG00000045673,0.6333514311885646,-0.0067964292031515,0.1334658614967209,-1.221508886725902,0.2218934029582531,,-2.1206499450062606,1.736090476337336,ENSG00000111536,IL26,interleukin 26 [Source:HGNC Symbol;Acc:HGNC:17119]
ENSDARG00000097907,4.433952989325122,0.0110162622904435,0.1269321134934641,0.3923029592578045,0.6948343773667214,,0.2961301214622928,0.7548505930787255,N/A,N/A,N/A
ENSDARG00000012684,1806.971662039956,-0.0946397625213816,0.0736703082041547,-1.5623966639851776,0.1181945725093524,0.2850942966846349,-0.1211531863763983,0.0775431676021216,ENSG00000070961,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]
ENSDARG00000093557,2.2117163566812845,-0.0224449534317223,0.1319656410808054,0.1245187537232275,0.900904552610795,,0.1313299946891637,1.054700523112171,N/A,N/A,N/A
ENSDARG00000092583,28.177502226192814,-0.0530822508976349,0.1235207785155943,0.1751165655844312,0.860988041943226,0.9289746427265584,0.0507427266250196,0.2897654282772829,N/A,N/A,N/A
ENSDARG00000101849,2945.1224831051086,0.2968191690999452,0.1272172791683765,2.2987313523749004,0.0215201990446896,0.0915192467847959,0.2696042346656268,0.1172839246252456,ENSG00000006831,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]
ENSDARG00000091477,8.26649074641344,0.0894067133057922,0.1364913671735075,2.676950285078314,0.0074295658155957,0.0439495719809453,1.3637298233486352,0.5094341239545057,N/A,N/A,N/A
ENSDARG00000113005,5.010236279251604,0.0086677720701612,0.1251561301451215,-0.2669958251598505,0.7894723754905373,,-0.2089618664798727,0.7826409508641835,N/A,N/A,N/A
ENSDARG00000045675,134.0428562347854,0.0084017829399338,0.0970611815651813,-0.1954787542812139,0.8450181684732712,0.9205825309872484,-0.0262588805987189,0.1343311230689712,ENSG00000111554,MDM1,Mdm1 nuclear protein [Source:HGNC Symbol;Acc:HGNC:29917]
ENSDARG00000096065,2.235755179594175,0.0264562654944787,0.1239206407732891,1.2612899550866483,0.2072043989375039,,1.3537830916424882,1.0733321756689052,N/A,N/A,N/A
ENSDARG00000099699,12.99065582664377,-0.0111408994780984,0.1227532126318617,0.6481336525659158,0.5168985097228291,0.702248623265833,0.2552540454131148,0.3938293350493095,N/A,N/A,N/A
ENSDARG00000096481,0.6249132003670052,0.0061128521330486,0.1414878087053703,0.7686575285508055,0.4420966441584131,,2.201725892098323,2.864378231290292,N/A,N/A,N/A
ENSDARG00000001781,77.00195229690976,-0.0580248831772935,0.1085928295227602,1.4080740978243813,0.1591091300105189,0.3453266578156185,0.2376256851944339,0.1687593611455462,ENSG00000110900,TSPAN11,tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]
ENSDARG00000069555,14.089085223838817,0.1016325543879803,0.1412093705657085,0.8661813673545821,0.3863907096339464,0.5935945883899049,0.5139633142056104,0.5933668554604375,N/A,N/A,N/A
ENSDARG00000116546,3.586463066376972,-0.0803810372111117,0.1499382470765204,-0.813274586139101,0.4160606444408472,,-0.7194955314049204,0.884689554631994,N/A,N/A,N/A
ENSDARG00000016979,533.7130429909635,0.1536144090794802,0.0973669832994475,-0.5639679452907577,0.5727759474910827,0.7426499264601619,-0.0585004220749357,0.1037300480699757,ENSG00000105819,PMPCB,"peptidase, mitochondrial processing subunit beta [Source:HGNC Symbol;Acc:HGNC:9119]"
ENSDARG00000092596,3.281280474249974,0.0420117031823348,0.1257014668295575,0.4504737373822624,0.6523688867975751,,0.4219216563525698,0.9366176567903584,N/A,N/A,N/A
ENSDARG00000100479,76.20452069192505,0.1318936472686854,0.1435233091640062,0.2542222760510784,0.7993238420061445,0.8943288951399326,0.067405203775296,0.2651427908770392,N/A,N/A,N/A
ENSDARG00000103186,112.10232723671258,0.0125796936195469,0.1032527132273915,-2.678846754315571,0.0073876195893092,0.0437710090339255,-0.41081422348873,0.1533548803517469,N/A,N/A,N/A
ENSDARG00000098143,0.929304282617655,-0.0037025063226275,0.1472558019413923,0.2484090234937901,0.8038179526106479,,0.4360485076037239,1.7553650083674373,N/A,N/A,N/A
ENSDARG00000070477,336.7573009665082,-0.0709051123887153,0.1060508446397968,-0.747826937551624,0.4545645517167745,0.6533780255141152,-0.1125042665651544,0.1504415806864246,ENSG00000105821,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192]
ENSDARG00000087743,0.9744619601951088,-0.0085216367560777,0.1306713769188015,0.1636696982733083,0.8699911730998365,,0.2279406316808725,1.3926868203803957,N/A,N/A,N/A
ENSDARG00000094888,0.6337409683966599,0.0045609815431047,0.1370714300052589,0.8601887971171657,0.3896849790916169,,1.7152437054325067,1.9940316720945093,N/A,N/A,N/A
ENSDARG00000117132,13.094388627595938,0.2413505549035078,0.272483521073862,1.9513127599335955,0.051019852101217,0.1644479142026485,0.9904126202537784,0.5075622117530164,N/A,N/A,N/A
ENSDARG00000106667,5.860367140076884,0.0292471425553777,0.1253059462370844,1.37755159393765,0.1683417749118999,,0.9680155557639116,0.7027072960635155,N/A,N/A,N/A
ENSDARG00000110946,3.604460870752234,-0.1395265812369696,0.1768632493923824,0.756315798497973,0.4494598781846598,,0.5929032859127986,0.7839361376428893,N/A,N/A,N/A
ENSDARG00000045490,1533.0801834713336,-0.0444095292190233,0.1054314351857934,-2.204151911733301,0.0275136623773243,0.1081132490846438,-0.3536881390794685,0.160464502104728,ENSG00000090266,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]
ENSDARG00000089860,111.6997298260534,0.0629297300066336,0.1108244520886529,0.5110414722209069,0.6093220171451184,0.7690163188814045,0.0890626716735809,0.17427679848864,ENSG00000146776,ATXN7L1,ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]
ENSDARG00000101960,7.31898793322158,0.0576192281569556,0.1290789512526064,1.1002177522591925,0.2712372576478279,0.4823603727429836,0.556109533496601,0.505454063393072,N/A,N/A,N/A
ENSDARG00000097073,0.4677542636568793,0.0039938935004924,0.1309362878417667,0.3585143457229378,0.7199584340905085,,0.7352136201496163,2.05072301546838,N/A,N/A,N/A
ENSDARG00000039843,128.6288588710251,0.1251601172984709,0.1205460513420378,1.8051744092621027,0.0710473941336309,0.2031185966455142,0.2973565581239437,0.1647245588006609,ENSG00000048405,ZNF800,zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]
ENSDARG00000089159,166.57751538424523,0.583888240133089,0.2292373592528116,-0.2050973870276569,0.8374960378914409,0.9162304282757486,-0.0347663633480593,0.1695114884294997,N/A,N/A,N/A
ENSDARG00000104064,30.79065947803777,0.1033888211913,0.1355014016145509,1.0634766784822005,0.2875658358371299,0.4996601836351499,0.3080647621886565,0.2896770267010727,N/A,N/A,N/A
ENSDARG00000096037,146.25051020869762,0.0840468467948995,0.1135593944173938,-0.0607267331517645,0.9515768409897652,0.9747104461328584,-0.0103295731862607,0.1700992734195942,ENSG00000099968,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
ENSDARG00000096222,27.639757116689434,-0.1110179689685083,0.1529935235276665,0.0634204086025052,0.9494317362483622,0.973593532989692,0.0313968381774544,0.4950589072082113,N/A,N/A,N/A
ENSDARG00000094034,0.7994154975425943,-0.0048551543180044,0.1280121147919128,-0.1525986475321976,0.8787147916209124,,-0.2920181701566645,1.9136353754056044,N/A,N/A,N/A
ENSDARG00000014804,504.86128661429626,0.3124632344115627,0.1549487041142763,2.700294119773486,0.0069278200335417,0.0419141558301332,0.3790152557582509,0.1403607307007151,ENSG00000153956,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]
ENSDARG00000018111,406.0439131781443,0.1630708819848073,0.0896296848416347,2.0759976089197023,0.0378941721399312,0.1344692131029406,0.1913591546047834,0.0921769629129592,ENSG00000006459,KDM7A,lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSDARG00000102370,36.60637739553293,0.2037398606345373,0.2070327975477167,1.8625154376527528,0.0625304714846996,0.187608216945429,0.7486546759310434,0.4019589104048127,N/A,N/A,N/A
ENSDARG00000101916,13.680861284940487,1.4638890077762847,2.0300989194439447,2.7598486586685858,0.0057828143801276,0.0367490119301734,1.337604794905137,0.4846659945297248,N/A,N/A,N/A
ENSDARG00000088181,521.8460973128792,-0.3080502361285311,0.1568111706538859,-3.086529199364098,0.0020250805616977,0.0176098419093737,-0.44386659203954,0.1438076763151917,ENSG00000186732,MPPED1,metallophosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1306]
ENSDARG00000015931,3529.516771310904,-0.348494701597735,0.1168417296858826,-2.0514492464036094,0.0402232174191712,0.1396974247223008,-0.214537326551591,0.1045784227553744,ENSG00000065609,SNAP91,synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]
ENSDARG00000094177,12.779894779238385,0.0151522953796415,0.1246740667371751,0.6983799210443398,0.4849396299640258,0.6770158344377826,0.3783251312002111,0.54171822499489,N/A,N/A,N/A
ENSDARG00000102473,173.7065746230803,-0.3391501790805863,0.1255576681782958,-3.4946095675555573,0.0004747556975331,0.0061817897851968,-0.3915380068585171,0.1120405582625339,N/A,N/A,N/A
ENSDARG00000045850,400.7642384334658,-0.1605383596384455,0.1098919786677755,0.0077869618002027,0.9937869661938412,0.9966085682432108,0.0009620742346283,0.1235493712840933,ENSG00000198937,CCDC167,coiled-coil domain containing 167 [Source:HGNC Symbol;Acc:HGNC:21239]
ENSDARG00000114172,28.382511645809508,0.0960942606461636,0.1383483254210341,0.6677276156149827,0.5043074788299153,0.6923322627395377,0.3193717354303668,0.4782964310023673,N/A,N/A,N/A
ENSDARG00000094545,0.8654757855716058,0.0235512585619419,0.1240090213587826,0.4541706807851745,0.6497059838140639,,0.7543277024550685,1.66089035327199,N/A,N/A,N/A
ENSDARG00000103143,5.793056643327517,0.1568198233311024,0.1714144215023015,1.6109332170198731,0.1071942791286769,,1.0523609745136482,0.6532617015995553,N/A,N/A,N/A
ENSDARG00000101690,25.80003405187032,0.0276555411361682,0.121210152935419,0.4052220584137825,0.6853142921432128,0.8200050076541866,0.1347924809595909,0.3326385574547152,N/A,N/A,N/A
ENSDARG00000077220,6.181305310690149,0.113447836130461,0.1457269545705921,1.4280418918099536,0.1532798011393717,0.3365013015378794,0.8819524488557222,0.6175956419162906,N/A,N/A,N/A
ENSDARG00000103998,3.637155563655666,0.0526510253672549,0.1296717810211583,1.7765905569553175,0.0756356304443755,,1.2387909720931942,0.6972855772779786,N/A,N/A,N/A
ENSDARG00000109821,5.394799710078124,0.0152712678304692,0.1253018702249183,1.3858602137240974,0.1657895916746303,,0.9887774329429784,0.7134755894939256,N/A,N/A,N/A
ENSDARG00000104211,2.0431842075119158,0.030243855059059,0.128949940020465,-1.361961358216581,0.1732100803739836,,-1.1162888309949617,0.8196185774732148,N/A,N/A,N/A
ENSDARG00000103229,12.12727694822034,0.524422352393679,0.4694425828801449,1.4888931264354606,0.1365155138610084,0.3127855690072177,0.6564959070181663,0.4409288318698028,N/A,N/A,N/A
ENSDARG00000099561,1.0982447267095738,0.0322121639022545,0.1221783975236074,0.9110596803284784,0.3622639291914528,,1.357480026993093,1.4900012110114007,N/A,N/A,N/A
ENSDARG00000098071,6.406942633575263,0.0652345823044801,0.1298873071309521,0.4412874333714473,0.6590049225661649,0.8012343073718007,0.3122105317725184,0.707499258220933,N/A,N/A,N/A
ENSDARG00000113626,18.83588713100901,0.1340979185646671,0.1543862826592087,2.633466114919209,0.008451826871864,0.0480738018022406,1.1954093990346175,0.4539300476517773,N/A,N/A,N/A
ENSDARG00000100061,10.955301258126031,-0.0022118970134855,0.1243094761919081,1.1795516831950732,0.2381785694328757,0.4435261536028643,0.534563886233853,0.4531924237400688,N/A,N/A,N/A
ENSDARG00000101030,16.08343537538469,-0.0402154272961073,0.1302106726972242,0.8983259446568712,0.369011804607008,0.5784362353417869,0.4458064525690914,0.4962635836365316,N/A,N/A,N/A
ENSDARG00000102316,9.830770430697322,0.0101369598463197,0.1250931494342267,-0.3822369700654747,0.7022856018615873,0.8313834235880128,-0.1701735082542021,0.445204209904271,N/A,N/A,N/A
ENSDARG00000077654,454.9659184721058,-0.2670468609577228,0.1339789514504174,-2.512889079919133,0.0119746978356822,0.061408458682657,-0.3233856911318381,0.1286907940808294,ENSG00000179603,GRM8,glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]
ENSDARG00000102098,0.4684443291804921,0.0196193496757587,0.1389337913910298,1.1153055929758544,0.2647194894987892,,2.941871424157071,2.637726774334181,N/A,N/A,N/A
ENSDARG00000114894,17.457545459982015,-0.0084361871603513,0.1219500683529869,0.807862006024896,0.4191700253515876,0.6226211145487764,0.2825723508186833,0.349777992666207,N/A,N/A,N/A
ENSDARG00000102542,20.802270076281868,1.0031965105104668,0.6657796408852953,2.446912114734006,0.0144085968114739,0.0699978933857288,0.7863693287645771,0.3213721179561286,N/A,N/A,N/A
ENSDARG00000057983,194.40628905375263,0.7219485279654829,0.2146643429443551,6.051633264291894,1.4338459754165455e-09,6.041361222080544e-07,1.0330708830337108,0.1707094329607548,ENSG00000157703,SVOPL,SVOP like [Source:HGNC Symbol;Acc:HGNC:27034]
ENSDARG00000098281,11.071081640341257,0.1595976946330099,0.17263259171886,-0.9001564574581634,0.368036994512011,0.5773134394807331,-0.3745305513906783,0.4160727263438927,N/A,N/A,N/A
ENSDARG00000070546,4.992813926835702,-0.0598295333837815,0.134469899874562,-0.5197641515678451,0.6032279679983765,,-0.3214198995798778,0.6183956677472451,ENSG00000151379,MSGN1,mesogenin 1 [Source:HGNC Symbol;Acc:HGNC:14907]
ENSDARG00000045676,1159.7973285445005,0.1219374121717915,0.1005909593183472,0.9778344935881614,0.3281561879350626,0.5395020122784278,0.1150527478608349,0.1176607581500312,ENSG00000128595,CALU,calumenin [Source:HGNC Symbol;Acc:HGNC:1458]
ENSDARG00000034300,182.7464131265594,0.1863020565087049,0.1293379709741585,3.683247799287509,0.0002302811066017,0.0037182989092718,0.5473335866090492,0.148600804625452,ENSG00000075223,SEMA3C,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]
ENSDARG00000045522,553.6219587722227,0.245622349606369,0.1496411185427066,1.779307769339312,0.0751893179022229,0.2114942257305127,0.269572761354554,0.151504290600974,N/A,N/A,N/A
