name,ortholog_ensg,stat,baseMean,pvalue,padj,LFC_raw,lfcSE_raw,LFC_shrunk,lfcSE_shrunk,description,drerio_genes
CYP26B1,ENSG00000003137,-0.2253502340216157,969.1957576647382,0.8217068233964073,0.9123048548611844,-0.0246740364995472,0.1094919497495642,-0.0173146813759282,0.0851754483852653,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],ENSDARG00000077121
DBNDD1,ENSG00000003249,-2.3130463388048668,134.44919757048083,0.0207200915452372,0.0903302676903264,-0.3089850575835867,0.1335836002936443,-0.2345626523401733,0.1324923204419997,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],ENSDARG00000090108
ALS2,ENSG00000003393,3.1566368969183105,51.25636557238526,0.0015959995060367,0.0150602503388389,0.6881045042952696,0.2179865872337222,0.5410931121204673,0.2593245992181989,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],ENSDARG00000075111; ENSDARG00000076924
CASP10,ENSG00000003400,3.0291595763758825,62.57574181497344,0.0024523511064633,0.0205545505211233,0.9481937903753106,0.3130220665065586,0.6935841337763247,0.4347567775325585,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],ENSDARG00000070272
CFLAR,ENSG00000003402,-0.8554973997413389,20.36347561342017,0.3922758433237528,0.6045473475210312,-0.2319640325137205,0.271145222164153,-0.0682960150798224,0.1340024635258901,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],ENSDARG00000074802; ENSDARG00000055966
TFPI,ENSG00000003436,1.1171950806500022,1399.5893062459345,0.2639109235248064,0.4738595643436367,0.1364759710972846,0.1221594808830349,0.0936107675886792,0.0991690648447423,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],ENSDARG00000034718
NDUFAF7,ENSG00000003509,0.0752752838918788,137.6879571280751,0.9399956862738597,0.9728575446662554,0.0083919893141305,0.1114839942176012,0.0059195725949234,0.0860087742285949,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],ENSDARG00000033134
RBM5,ENSG00000003756,-4.170701925676697,3290.762154327206,3.0366284505650813e-05,0.0009096068683204,-0.7757911519459461,0.1860097330787008,-0.6851325864781634,0.2010558030854938,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],ENSDARG00000098280
MTMR7,ENSG00000003987,-5.133769093013277,316.70007208430275,2.8399649385145826e-07,3.168309653327081e-05,-0.4202820048389645,0.0818661683500609,-0.3956854734476209,0.0837210525145897,myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454],ENSDARG00000037101; ENSDARG00000070412
SLC7A2,ENSG00000003989,-0.538381311485882,546.6756945261849,0.5903138258394627,0.7656836892202927,-0.0576934979938174,0.1071610339418892,-0.0414182015522313,0.0853813975088739,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],ENSDARG00000037097
ARF5,ENSG00000004059,2.707706219168956,315.51625511810875,0.0067749965375413,0.0419560696159966,0.3530469689706537,0.1303859947845487,0.2830943587084596,0.1350437490608242,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],ENSDARG00000045989; ENSDARG00000103858; ENSDARG00000070472; ENSDARG00000113899
SARM1,ENSG00000004139,-3.217516376180687,469.9572764932781,0.0012930564513365,0.0129804297222605,-0.4087296012779138,0.1270326405496314,-0.3458415187367277,0.1331884936556109,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],ENSDARG00000010610
POLDIP2,ENSG00000004142,-1.1660586703925384,884.5944618325332,0.2435907251664623,0.4506289129917392,-0.1128944214471062,0.0968171021867208,-0.0875213514243522,0.0835776218767467,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],ENSDARG00000092305
AK2,ENSG00000004455,1.364837723872791,3001.314513782389,0.172304059232744,0.3628238056200795,0.1210063290565883,0.0886598655210285,0.0976524211987275,0.0792121918209343,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],ENSDARG00000005926
CD38,ENSG00000004468,-0.4290765990789076,18.854315012456595,0.6678674814150642,0.8181530184241338,-0.1483493941706436,0.3457410506401494,-0.0290503654230083,0.1288155183403857,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],ENSDARG00000113438
FKBP4,ENSG00000004478,1.2209202848112264,2017.705710877404,0.2221162033376537,0.4242082457635036,0.0881838737029499,0.072227380280265,0.0754819168397056,0.0657029945576808,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],ENSDARG00000008447
KDM1A,ENSG00000004487,-3.325581723907989,3264.7662396588235,0.0008823422942774,0.0099812217475033,-0.2400071830782579,0.0721699849842265,-0.2184625934933365,0.0714951031686541,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],ENSDARG00000060679
RBM6,ENSG00000004534,-4.120642201907211,1264.4703497359642,3.778177861124181e-05,0.0010602774971608,-0.3846129301764497,0.0933381039485627,-0.3507148144741229,0.0957777197201221,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],ENSDARG00000077060
CAMKK1,ENSG00000004660,-1.6323484835391626,205.64228621083691,0.1026060950457379,0.259199133798196,-0.4262083367651474,0.2611013157197092,-0.1596541188639652,0.1866448284022371,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],ENSDARG00000015134; ENSDARG00000035452
RECQL,ENSG00000004700,-0.3794591037993954,294.2559173174768,0.7043469678447337,0.8429508043310079,-0.0354111857997476,0.093320164004994,-0.0271311668441424,0.0772907997145958,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],ENSDARG00000007175
VPS50,ENSG00000004766,-1.6151354035231469,396.04426328226185,0.1062813755663884,0.2659618024808837,-0.1208405675006435,0.0748176080080035,-0.1037311191286787,0.0690203376594075,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],ENSDARG00000002880
HSPB6,ENSG00000004776,0.307076186355917,548.959792964967,0.758785383133247,0.8761197395645276,0.0609468115407503,0.1984745618473647,0.0254677810759172,0.1131752737979456,heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511],ENSDARG00000077236
NDUFAB1,ENSG00000004779,-1.2990480931636783,1358.323154506032,0.1939274249399372,0.3900978984948711,-0.1066082843993021,0.0820664646369406,-0.0885438108474878,0.0735244373239213,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],ENSDARG00000014915; ENSDARG00000058463
PDK4,ENSG00000004799,3.68418561406688,776.4901963240397,0.0002294350109086,0.0037679584423843,0.4855564013471916,0.1317947715482223,0.423035297257296,0.1411986035372143,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],ENSDARG00000054848
SLC22A16,ENSG00000004809,2.941169947292968,383.8618306961335,0.0032697508739471,0.0254642531094504,0.6324302711114823,0.2150267690901597,0.4766362676774928,0.2625074204904606,solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302],ENSDARG00000015869
ZMYND10,ENSG00000004838,1.904029874931457,27.410017039298555,0.0569062934716957,0.1784421154140355,0.5180638505142892,0.2720880892338619,0.2104099599884771,0.2393759667907081,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412],ENSDARG00000002406
ARX,ENSG00000004848,-2.9573405315794488,42.97048295771089,0.0031030521107526,0.0244689488691559,-0.6854074240344663,0.2317647956721459,-0.5137620173021971,0.2812750989534805,aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060],ENSDARG00000101523; ENSDARG00000058011
SLC25A13,ENSG00000004864,-1.203115803967922,20.66507449192211,0.2289315104622713,0.4330976457638509,-0.3209462324302953,0.2667625438646906,-0.104272223308977,0.1497317951572692,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],ENSDARG00000099353
ST7,ENSG00000004866,-1.554086008346788,202.04084002336236,0.1201639022064309,0.2877339148797507,-0.2600385508203254,0.1673257139075271,-0.1513018626784898,0.1389646700600543,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],ENSDARG00000039960; ENSDARG00000112691
CDC27,ENSG00000004897,-0.8215166576139769,985.9297777160532,0.4113520397903291,0.6210593096754389,-0.0899792263989808,0.1095281824964056,-0.064532430935315,0.0885084265769751,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],ENSDARG00000056258
SLC4A1,ENSG00000004939,4.097229925354242,82.02911851576927,4.181235497955458e-05,0.0011367639894621,1.4396042232259898,0.3513603701655877,1.239248998428466,0.4140253880116635,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],ENSDARG00000024560; ENSDARG00000012881
CALCR,ENSG00000004948,-2.069335630168832,247.838534354561,0.0385146023431741,0.1376293014853967,-0.2048602189446721,0.0989980629328641,-0.1664708998796387,0.0932638712856624,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],ENSDARG00000028845
HCCS,ENSG00000004961,0.4882341094218798,294.0449737798984,0.6253840268295294,0.7880755109197058,0.060266187924741,0.1234370699665012,0.0396788487264683,0.0928631655176341,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],ENSDARG00000099358; ENSDARG00000028131
DVL2,ENSG00000004975,2.8165411610456093,608.9194188872553,0.0048543822207822,0.0334358862998954,0.2095387189193661,0.0743957595285336,0.186981462330617,0.0728995535746399,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],ENSDARG00000056184
PRSS22,ENSG00000005001,5.576094484568916,436.4461802073301,2.4597836018107348e-08,5.46144306178507e-06,1.1659396178110708,0.2090961014089073,1.08810045724067,0.2228598842784508,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],ENSDARG00000044655; ENSDARG00000061173; ENSDARG00000079393; ENSDARG00000062758
UPF1,ENSG00000005007,-1.8710652002112709,2049.300819805509,0.0613360443563232,0.1875343708039456,-0.1585228926252233,0.0847233397357418,-0.1329378247390339,0.0786378005818955,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],ENSDARG00000016302
SKAP2,ENSG00000005020,1.4273776239996725,114.98112685277334,0.1534710769625861,0.3358742959948456,0.22087861656761,0.1547443457525159,0.1338427302125761,0.1261759299401724,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],ENSDARG00000000906
SLC25A5,ENSG00000005022,1.6468379716531694,101424.5679855086,0.0995913542091792,0.2543926684835643,0.1255935826158308,0.0762634726534477,0.1031458592575341,0.0702156747371767,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],ENSDARG00000092553
HOXA11,ENSG00000005073,1.7130223278918222,17.892610946548256,0.0867084319812323,0.2333994731761844,0.4720442123540751,0.2755622064395443,0.1720925665796403,0.2003468836420189,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],ENSDARG00000104162; ENSDARG00000007009
POLR2J,ENSG00000005075,-2.874634688362914,384.250707083504,0.004044952051064,0.0294790032150145,-0.2644954912756215,0.092010123006708,-0.2297393555183282,0.0914764634193811,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],ENSDARG00000035146
DHX33,ENSG00000005100,2.149935348133009,202.0688249245081,0.0315603291056752,0.1205509821649901,0.3374484032238374,0.1569574654962884,0.2334770841260668,0.1569123497489738,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],ENSDARG00000051785
MEOX1,ENSG00000005102,0.9935002632544698,194.2247553591891,0.3204662222448722,0.5332984704396867,0.1974891179915138,0.1987811430915847,0.0879406204633161,0.1268409594573321,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],ENSDARG00000007891
THSD7A,ENSG00000005108,-0.2532113018233224,153.58315672240266,0.8001049334510073,0.9006665650339928,-0.0363571958815437,0.1435844119900771,-0.0210415154572754,0.0990355759544675,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],ENSDARG00000090496; ENSDARG00000061479
LIG3,ENSG00000005156,-1.1317522509705311,987.0255847592068,0.2577386074306189,0.4664380887391103,-0.0921832497558164,0.0814517927194445,-0.0759294551490258,0.072267273049393,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],ENSDARG00000052553
RPAP3,ENSG00000005175,-0.0604720792369723,535.6217724895879,0.9517796526826112,0.978555126815604,-0.0044030735615392,0.07281167800242,-0.0034771942891932,0.0640803209604554,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],ENSDARG00000087962
ACSM3,ENSG00000005187,0.261136990973111,439.4234791308883,0.7939868663879409,0.8974556080598771,0.0275055752090084,0.1053300610783274,0.0198920517960245,0.0834770858732773,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],ENSDARG00000004880
CIAPIN1,ENSG00000005194,0.4415624529633161,492.51501188564873,0.6588058592406282,0.8115852041882887,0.0500543894945749,0.113357440513026,0.0347882236460404,0.0879137001381395,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],ENSDARG00000045733
SPPL2B,ENSG00000005206,0.1666080192474008,704.6926104785182,0.8676784834516796,0.9367477466582828,0.0302707407398998,0.1816883777661983,0.0142578884757803,0.1088074009057647,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],ENSDARG00000030448
ATOSB,ENSG00000005238,-1.9775328371586784,777.8906734613084,0.0479814325465696,0.1594944228507505,-0.1961671284381658,0.0991979120407522,-0.1583195989629572,0.0925425000877253,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666],ENSDARG00000068650
COPZ2,ENSG00000005243,-0.9244432239106564,808.1398325048452,0.3552555990093671,0.5687052767912021,-0.0712170843857868,0.0770378131871835,-0.0596055974280155,0.0682867171067423,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],ENSDARG00000006786
PRKAR2B,ENSG00000005249,-1.8693966841074428,398.6571243584788,0.0615676455728542,0.1879140794189259,-0.2109276913695161,0.1128319597240674,-0.162069684665935,0.1036338572167082,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],ENSDARG00000036446
CREBBP,ENSG00000005339,0.2651258685208516,2301.6572799032915,0.790912499989923,0.895410687226144,0.0241318560702939,0.0910203753595473,0.0187544191201308,0.0756732720349223,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],ENSDARG00000104609; ENSDARG00000112452
TSPOAP1,ENSG00000005379,-1.5714735942683298,43.53123372228023,0.1160726832440722,0.2814150580696397,-0.3736966872107167,0.2378001695820463,-0.1562551181497806,0.1747159658969273,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],ENSDARG00000103792
MPO,ENSG00000005381,2.330254209699641,138.0099140584666,0.0197927193588575,0.087676904907939,0.613316122929285,0.2631970882731883,0.3356301668795639,0.3569958437386285,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],ENSDARG00000012535
PON1,ENSG00000005421,2.6642193263064877,403.1634009990072,0.0077167232048354,0.0459533606152799,0.4223839261453555,0.1585394723229949,0.3200936216219513,0.1729064383046184,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],ENSDARG00000040290; ENSDARG00000097789; ENSDARG00000032496; ENSDARG00000016856
GCFC2,ENSG00000005436,-1.449975719272362,195.8464054530078,0.1470652902897065,0.3268486387822359,-0.1496146354375407,0.1031842350523093,-0.1147330461344678,0.0906431030764498,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],ENSDARG00000079020
WDR54,ENSG00000005448,-2.981962220851713,272.8418076138055,0.0028640733942097,0.023115705687337,-0.36048935392271,0.1208899802291078,-0.3010596162359472,0.1249076050636897,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],ENSDARG00000010248
CROT,ENSG00000005469,0.3251125195108948,1108.3610174862065,0.7450959140218756,0.8680583962576993,0.0258451401973306,0.0794959856858558,0.0211463948583924,0.0687996565725283,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],ENSDARG00000040352
ABCB4,ENSG00000005471,2.00175664907115,1372.653969724087,0.045310910453796,0.1535229400087844,0.3965448577328319,0.1980984341512419,0.2283011864262735,0.1962438624531168,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],ENSDARG00000010936
KMT2E,ENSG00000005483,-1.1546470065714147,2340.7038195511072,0.2482350088438873,0.4560910469972025,-0.0972322819859758,0.0842095302136497,-0.0789787301993709,0.0742970243493021,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],ENSDARG00000007523
RHBDD2,ENSG00000005486,1.1695952350187693,145.07767270758984,0.2421638958053108,0.4490531194876668,0.1242705450647729,0.1062508988956155,0.0925387142090001,0.0898063108570021,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],ENSDARG00000092463
SOX8,ENSG00000005513,-1.964174323685318,30.95279653215423,0.0495098793673143,0.162641461855464,-0.4299432866023972,0.2188926315846081,-0.2302702232854321,0.2128782061412427,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],ENSDARG00000105301; ENSDARG00000037782
IBTK,ENSG00000005700,1.0365517501196515,747.202158907503,0.2999448097482438,0.5130432543333243,0.0871634903537884,0.0840898588456649,0.0712272984565973,0.0738719082050539,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],ENSDARG00000074424
MYCBP2,ENSG00000005810,1.3810986511249794,3179.2018128584505,0.1672486302843635,0.3557843067865847,0.1280008433236062,0.092680449162225,0.1018108834994075,0.0820803572930711,MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386],ENSDARG00000001220
FBXL3,ENSG00000005812,1.8459834268482893,645.1175408631617,0.064894611875282,0.1942977624457315,0.1735649089853564,0.0940230050069787,0.1411180705885588,0.0868308287208966,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],ENSDARG00000103505
PDK2,ENSG00000005882,2.065111071668685,3683.9457286385423,0.0389124920815164,0.1384006815893115,0.2255825824794715,0.1092350845309218,0.177802935466525,0.1034367055818021,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],ENSDARG00000020876; ENSDARG00000059054
ITGA3,ENSG00000005884,5.07875797030371,471.9701993742065,3.799103184586779e-07,3.9898961078743935e-05,0.7807057865052303,0.15371982501827,0.7220342208323691,0.1621390548501864,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],ENSDARG00000012824; ENSDARG00000037917
LAMP2,ENSG00000005893,1.3415132422432892,827.1210932838768,0.1797538732216677,0.3721141761506022,0.1041987668386834,0.0776725592842016,0.088075405594072,0.0703105251662387,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],ENSDARG00000014914
ITGA2B,ENSG00000005961,-0.0001669948904262,7.777089880996431,0.9998667573558152,0.99991090938078,-7.54294003078586e-05,0.4516868756601869,7.95297473456724e-05,0.129920097879169,integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138],ENSDARG00000018687
